일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2009,24.7,34.1,15.7,164.6,565.48
2009,21.1,32.5,12.3,42.0,517.47
2009,14.5,27.5,4.4,39.6,454.7
2010,27.0,35.4,20.5,476.0,544.06
2010,22.3,33.1,8.9,207.9,477.61
2010,14.1,26.0,-2.1,66.5,448.47
2011,25.5,34.9,18.6,378.0,410.545
2011,21.5,34.5,9.3,173.5,519.895
2011,13.5,26.9,-0.6,50.5,443.61
2010,27.4,33.7,21.8,388.7,511.89
2010,23.3,32.0,10.7,160.5,477.56
2010,15.9,25.9,1.2,59.2,448.47
2011,25.7,33.2,19.4,347.1,447.3
2011,22.4,34.2,11.5,31.3,530.58
2011,15.3,26.4,1.8,48.5,453.82
2012,27.1,35.1,20.0,540.5,497.4
2012,21.2,29.2,12.4,218.6,499.1
2012,15.6,26.3,4.6,57.0,471.51
2013,27.9,36.7,20.4,243.5,645.09
2013,22.4,31.5,12.1,97.6,509.45
2013,17.0,28.6,3.5,32.0,456.65
2014,24.6,33.2,17.5,532.0,408.18
2014,21.8,30.5,14.2,216.6,483.2
2014,16.1,25.8,4.4,95.5,465.94
2015,25.8,34.8,18.1,146.6,564.64
2015,21.3,29.8,13.7,67.5,512.85
2015,16.1,26.0,2.9,76.8,475.27
2016,27.1,36.1,16.7,36.6,548.5
2016,22.3,32.0,13.4,277.5,314.47
2016,17.1,28.2,5.5,156.9,248.97
2017,26.5,35.2,16.6,239.7,450.01
2017,21.5,29.8,9.4,116.5,376.9
2017,16.5,29.5,1.5,133.5,301.03
2018,27.7,36.2,19.5,193.8,352.16
2018,21.1,30.0,10.2,155.5,242.57
2018,14.4,25.2,3.8,180.7,280.42
2019,26.3,35.1,17.1,77.5,347.14
2019,22.4,30.3,11.5,266.2,240.89
2019,16.5,27.1,4.5,217.9,266.57
2020,27.8,35.1,23.2,204.2,535.31
2020,21.5,30.8,11.1,181.0,449.82
2020,15.9,26.7,5.1,24.7,483.36
2021,26.3,35.1,19.9,408.7,570.41
2021,22.7,30.7,15.0,110.3,390.88
2021,17.0,29.6,2.5,35.2,468.73
2010,27.1,33.8,21.7,441.8,555.78
2010,22.7,31.8,10.7,147.0,615.29
2010,15.3,25.4,-0.2,68.3,608.29
2011,25.1,32.2,19.2,291.6,516.5
2011,21.8,32.7,10.6,22.4,618.56
2011,14.8,25.7,2.3,31.3,627.58
2012,26.7,34.8,19.7,480.5,242.18
2012,20.5,29.2,12.7,289.6,276.47
2012,15.1,25.6,3.5,64.6,297.63
2013,27.2,35.8,19.1,226.9,367.53
2013,21.9,30.9,10.5,99.7,307.7
2013,16.4,28.2,3.4,25.3,372.39
2014,24.0,31.5,18.2,473.4,376.62
2014,21.3,30.8,13.4,138.5,526.59
2014,15.7,25.9,4.1,102.3,531.11
2015,24.9,34.0,17.2,166.2,346.98
2015,20.8,30.5,13.0,97.9,354.99
2015,15.6,26.3,4.9,77.8,354.9
2016,27.0,37.0,15.8,39.0,358.28
2016,22.3,32.0,13.2,241.1,226.91
2016,17.2,29.3,4.4,215.8,229.9
2017,26.5,37.0,15.5,199.2,309.82
2017,21.5,30.0,9.3,98.1,267.14
2017,16.5,29.1,2.3,115.4,266.33
2018,27.8,36.3,20.0,384.0,236.73
