일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2008,13.5,27.6,0.4,19.4,381.57
2009,23.5,32.7,15.3,124.0,469.58
2009,19.2,30.4,10.1,62.5,455.02
2009,12.7,27.2,1.7,27.2,386.735
2010,26.2,33.9,20.6,357.7,426.63
2010,20.4,32.5,6.1,249.7,410.485
2010,12.1,23.7,-5.5,26.8,381.65
2011,24.0,32.5,14.9,296.7,401.445
2011,19.1,31.6,6.2,105.8,441.47
2011,11.1,23.6,-2.7,55.5,390.615
2012,25.4,35.4,15.6,488.9,434.535
2012,18.5,29.2,7.4,218.5,402.89
2012,11.6,24.6,-0.8,83.6,313.24
2013,25.8,34.3,16.8,114.0,541.595
2013,19.2,30.2,6.1,139.9,406.085
2013,13.0,26.8,-0.3,32.0,390.76
2014,22.7,31.7,13.7,288.7,393.75
2014,19.2,30.1,7.6,106.7,444.04
2014,12.4,25.3,-1.0,171.3,391.6
2015,24.2,35.2,15.9,85.2,518.39
2015,18.8,29.4,8.5,38.8,465.46
2015,12.6,25.9,-4.1,84.5,406.04
2016,26.0,35.6,13.1,53.0,554.565
2016,20.5,30.7,8.6,149.4,355.28
2016,14.1,27.7,-1.8,135.7,293.935
2017,24.5,35.8,14.6,315.8,481.075
2017,18.9,28.9,5.5,108.6,470.455
2017,13.4,26.8,-3.7,28.5,355.225
2018,26.9,38.2,15.0,386.0,541.875
2018,19.2,29.2,6.3,134.7,440.48
2018,10.7,25.5,-2.1,108.3,415.97
2019,25.5,35.8,14.8,132.7,580.365
2019,20.9,31.8,10.1,186.2,403.115
2019,13.9,28.2,0.4,100.6,402.255
2020,25.4,33.5,19.6,587.8,491.105
2020,18.7,28.6,8.7,162.2,450.815
2020,11.3,23.9,-1.1,3.0,439.525
2021,23.8,33.9,17.2,275.8,445.145
2021,20.2,29.0,12.6,162.2,426.565
2021,13.1,29.5,-1.7,33.8,407.2
