일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2014,19.9,29.9,9.1,116.7,410.76
2014,13.0,25.6,1.4,161.3,371.79
2014,8.2,19.7,-2.7,64.5,265.13
2014,-1.1,10.7,-11.7,19.9,261.82
2015,25.6,36.6,17.6,45.0,503.905
2015,20.3,30.2,10.4,30.9,428.17
2015,15.0,27.3,-0.5,69.1,421.11
2015,9.7,21.4,-1.8,120.7,169.375
2015,2.6,12.1,-7.4,42.1,212.195
2016,27.1,37.2,15.6,116.3,575.67
2016,21.3,31.9,10.4,162.0,283.83
2016,15.3,28.8,3.6,106.2,274.38
2016,7.1,20.9,-4.8,22.9,249.8
2016,2.5,14.4,-6.4,46.4,234.08
2017,25.2,35.7,15.1,158.4,333.08
2017,20.1,29.7,7.1,102.7,397.915
2017,14.9,27.7,0.1,54.6,212.98
2017,6.4,21.7,-5.4,4.1,194.23
2017,-0.7,11.1,-11.2,20.4,179.2
2018,27.5,38.5,16.6,342.8,505.79
2018,20.0,29.6,8.0,133.8,343.26
2018,12.5,25.5,2.2,180.3,396.81
2018,7.3,21.1,-3.3,29.8,280.45
2018,0.4,14.0,-12.8,31.8,256.42
2019,26.1,35.2,17.2,106.7,524.4
2019,21.1,31.2,11.3,159.5,334.03
2019,15.0,28.2,2.2,178.4,354.87
2019,7.9,22.5,-5.0,34.2,267.74
2019,1.4,12.8,-8.0,27.4,255.52
2020,26.6,33.9,20.2,428.6,486.84
2020,19.8,29.0,9.3,147.3,395.94
2020,13.4,25.8,1.7,2.7,420.68
2020,8.0,20.8,-1.9,27.9,283.3
2020,-0.1,12.0,-13.0,1.7,296.73
2021,24.4,34.5,18.8,324.9,0.94
2021,20.6,29.4,13.3,188.8,379.36
2021,14.5,29.2,-0.4,41.4,245.68
2021,8.0,20.6,-4.9,39.8,282.82
2021,1.7,13.9,-13.0,1.2,274.22
2000,26.1,35.4,21.0,141.4,449.39
2000,20.9,33.9,13.5,238.9,341.38
2000,16.8,27.6,8.5,39.4,317.58
2000,10.1,22.0,0.2,74.6,236.68
2000,5.0,16.7,-7.2,0.6,246.77
2001,26.3,35.7,18.8,74.5,480.97
2001,22.4,30.9,13.5,225.3,406.82
2001,17.8,26.0,8.9,154.4,322.48
2001,10.0,20.5,-0.4,8.0,357.0
2001,3.5,14.4,-3.6,37.2,316.49
2002,24.2,34.4,17.2,535.1,409.1
2002,20.8,32.0,14.0,97.8,414.4
2002,15.5,27.6,3.3,41.0,430.66
2002,7.4,22.5,-1.1,0.3,377.41
2002,4.9,16.2,-5.1,38.9,266.51
2003,24.8,35.3,18.2,238.0,356.97
2003,22.1,32.8,13.0,273.0,309.28
2003,15.9,25.0,6.3,15.1,416.69
2003,12.6,25.4,-0.3,157.6,237.45
2003,4.6,14.5,-5.6,7.7,289.01
2004,25.5,37.2,18.2,427.7,415.42
2004,22.0,31.3,14.6,245.9,346.92
2004,16.5,27.0,7.8,17.6,372.89
2004,11.9,22.3,3.0,51.0,323.99
2004,5.9,17.9,-4.4,39.4,280.7
2005,26.4,35.4,19.6,309.0,477.98
2005,22.5,34.7,16.3,357.7,323.91
2005,16.8,29.4,5.9,18.8,348.02
2005,10.9,23.7,0.8,16.9,336.54
2005,0.1,14.8,-11.6,0.0,318.77
2006,27.4,35.7,19.0,164.0,540.39
2006,21.1,30.8,14.3,126.0,397.41
2006,19.2,28.9,10.7,34.6,398.76
2006,11.1,23.7,0.8,48.1,260.85
2006,4.7,14.6,-10.1,12.5,263.88
2007,27.0,36.0,17.8,107.1,510.75
2007,21.8,32.5,16.7,395.2,320.25
2007,16.5,27.6,6.4,60.4,332.33
2007,9.7,20.2,-3.2,2.5,310.12
2007,4.9,12.8,-4.3,39.7,254.51
2008,24.2,34.2,18.8,195.1,576.46
2008,21.6,31.3,10.5,56.2,445.07
2008,17.5,26.8,8.0,16.5,429.07
2008,10.3,23.5,-2.1,17.0,294.98
2008,4.8,17.7,-7.0,19.8,291.98
2009,24.8,33.8,20.7,62.6,502.25
2009,22.0,28.2,17.0,76.4,448.35
2009,18.0,27.2,10.2,26.5,464.05
2009,10.5,24.6,-0.9,43.1,265.05
2009,4.3,15.6,-6.2,28.0,294.68
2010,27.9,35.7,22.5,193.0,515.94
2010,22.9,33.3,13.0,133.0,443.21
2010,17.3,25.7,5.4,37.8,393.56
2010,10.2,20.0,0.6,10.0,357.1
2010,4.1,19.4,-8.7,25.5,285.18
2011,25.8,33.9,19.3,97.2,441.31
2011,22.5,31.5,13.6,34.8,423.61
2011,16.5,28.0,5.3,92.0,412.25
2011,13.0,22.3,0.6,73.7,244.06
2011,3.7,13.2,-5.8,36.7,287.35
2012,26.6,34.2,19.5,226.8,411.02
2012,21.5,30.4,13.4,353.4,444.12
2012,16.8,26.7,7.7,21.5,441.98
2012,9.0,18.8,-0.2,50.2,318.41
2012,1.1,12.0,-9.4,48.0,265.06
2013,28.8,37.6,21.5,85.0,513.17
2013,22.6,32.4,14.6,66.9,372.29
2013,17.7,26.5,7.8,204.4,301.5
2013,9.5,22.1,-2.8,22.7,290.97
2013,4.0,14.5,-5.5,19.5,244.71
2014,23.9,33.8,18.0,453.0,331.92
2014,21.9,31.5,14.8,116.8,397.81
2014,16.9,25.0,9.3,127.9,371.79
2014,11.3,20.2,1.0,49.5,265.13
2014,1.7,13.3,-8.3,7.9,261.82
2015,26.0,37.5,19.5,143.6,441.09
2015,21.3,29.3,15.1,105.7,369.28
2015,16.9,25.9,4.1,28.3,363.36
2015,12.2,22.4,0.0,133.3,158.95
2015,6.3,15.5,-4.0,40.8,181.26
2016,27.5,39.3,17.5,181.5,518.06
2016,22.4,32.0,17.0,522.3,255.0
2016,17.7,28.2,8.1,257.7,249.51
2016,10.5,21.0,-0.5,20.9,223.79
2016,6.2,18.6,-4.5,41.3,213.19
2017,26.1,35.5,18.2,209.0,293.7
2017,22.1,31.1,12.7,138.2,264.87
2017,17.5,29.3,6.1,81.5,178.8
2017,10.0,23.0,-1.7,0.1,148.57
2017,2.2,13.7,-8.0,10.5,178.3
2018,27.7,39.4,19.5,175.4,505.79
2018,21.9,30.6,13.5,160.0,343.26
2018,15.5,26.3,6.0,261.6,395.8
2018,10.9,21.6,0.6,17.7,279.82
2018,4.0,19.7,-8.3,31.1,245.44
2019,27.0,36.1,21.0,231.7,524.4
2019,23.0,31.4,13.9,273.6,334.03
2019,18.0,27.9,7.3,381.9,354.87
2019,11.6,21.8,1.5,47.2,267.74
2019,5.4,17.6,-5.0,27.6,255.52
2020,28.6,36.9,21.0,180.0,519.22
2020,21.6,30.9,13.6,246.7,381.74
2020,16.4,26.9,6.0,4.0,430.22
2020,11.3,24.9,0.7,20.4,290.85
2020,3.3,15.3,-10.1,0.0,300.52
2021,25.9,35.2,20.4,449.9,412.74
2021,22.9,29.9,18.2,196.5,371.93
2021,17.6,31.2,5.0,176.7,367.02
2021,11.4,21.5,2.3,31.4,324.88
2021,4.7,16.3,-10.3,0.3,300.33
2000,22.7,31.9,13.8,285.0,414.44
2000,16.7,30.2,5.1,291.5,325.02
2000,10.8,25.5,-4.0,30.5,311.485
2000,3.3,20.5,-10.6,51.5,229.38
2000,-2.6,13.8,-17.9,10.9,235.8
2001,22.3,33.2,7.5,63.0,468.3
2001,16.5,28.3,2.2,136.0,395.825
2001,11.8,22.7,-0.4,119.0,302.68
2001,2.4,16.8,-9.3,7.0,301.21
2001,-4.3,9.6,-19.5,15.4,276.51
2002,20.8,30.6,11.1,748.0,356.2
2002,15.9,30.7,3.9,82.0,379.405
2002,8.5,23.8,-7.3,28.0,369.67
2002,0.7,16.7,-12.1,11.0,317.19
2002,-1.2,13.8,-15.8,36.0,238.585
2003,21.0,31.2,10.8,307.0,339.88
2003,17.4,27.7,3.7,290.0,297.615
2003,8.7,24.2,-4.5,16.0,394.025
2003,6.2,21.5,-10.6,56.0,216.095
2003,-1.5,13.6,-16.6,20.5,268.83
2004,22.0,33.0,14.1,274.0,402.58
2004,17.5,27.5,7.1,148.0,332.02
2004,10.4,23.1,-2.0,0.5,350.64
2004,5.3,21.0,-6.6,26.0,278.82
2004,-0.5,14.1,-15.5,41.0,249.99
2005,22.8,33.2,11.8,158.0,450.76
2005,18.7,31.2,6.0,147.0,331.86
2005,11.0,24.7,-3.7,35.5,313.075
2005,3.8,22.0,-10.3,15.0,294.095
2005,-6.2,8.6,-19.3,3.4,280.87
2006,23.8,34.5,13.6,109.0,499.945
2006,16.3,27.7,3.2,32.0,379.84
2006,13.2,25.5,-0.4,23.0,363.015
2006,4.8,19.8,-7.4,34.5,235.985
2006,-1.9,14.0,-16.2,8.6,235.015
2007,23.3,33.2,13.3,333.5,443.22
2007,19.3,30.7,11.3,190.5,290.125
2007,12.4,25.6,-0.8,17.5,314.595
2007,3.7,19.7,-12.0,3.7,283.47
2007,-0.2,13.6,-11.3,19.4,223.495
2008,21.8,32.8,10.5,243.3,575.12
2008,18.3,31.3,3.1,66.8,446.82
2008,11.8,27.2,-1.5,34.3,417.775
2008,3.6,18.3,-12.8,6.6,284.01
2008,-1.9,13.7,-15.7,11.0,282.98
