일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2017,17.6,32.2,5.5,45.7,570.74
2017,20.8,33.2,8.8,44.8,512.28
2017,26.4,35.4,18.8,123.4,434.69
2018,17.2,28.9,2.2,104.0,512.09
2018,21.2,33.2,11.2,177.1,534.21
2018,26.0,35.8,17.2,100.9,587.48
2019,17.4,30.4,2.6,117.7,709.94
2019,20.6,31.6,11.2,232.6,586.69
2019,23.6,32.2,16.0,342.4,482.44
2020,17.1,27.1,4.4,112.3,578.61
2020,22.0,32.0,9.2,246.7,569.49
2020,22.3,31.9,15.7,453.1,378.37
2021,16.7,28.5,2.6,92.1,611.44
2021,21.7,30.5,9.2,76.0,627.6
2021,25.4,33.5,16.2,337.7,574.89
2002,15.9,26.8,9.1,99.0,503.965
2002,20.1,29.4,13.1,131.0,639.105
2002,22.5,30.9,18.6,326.8,442.51
2003,15.9,24.2,7.6,340.1,559.87
2003,19.0,26.9,14.5,265.9,535.505
2003,20.5,28.5,15.8,410.6,351.495
2004,14.7,25.7,5.0,126.0,540.865
2004,19.4,28.2,12.4,224.7,535.64
2004,22.8,31.2,16.8,301.6,520.27
2005,15.3,26.9,6.2,130.1,667.35
2005,20.0,28.6,12.2,132.4,547.025
2005,22.7,31.1,17.2,155.1,504.255
2006,14.8,26.1,7.4,297.0,504.06
2006,19.3,28.7,13.2,291.3,518.87
2006,21.7,30.3,17.1,360.6,383.97
2007,15.2,26.0,8.0,125.6,633.84
2007,18.3,27.0,12.0,45.3,488.58
2007,21.4,30.7,16.1,246.3,497.005
2008,15.1,26.7,6.9,229.0,599.21
2008,17.7,27.0,11.7,431.1,469.56
2008,23.5,31.3,16.0,104.8,492.42
2009,16.0,25.6,8.9,145.2,677.86
2009,19.1,28.3,13.0,101.9,580.79
2009,21.6,28.8,15.7,566.6,486.44
2010,14.9,28.3,6.6,186.6,624.28
2010,19.6,28.6,10.6,146.1,586.39
2010,22.6,29.8,18.1,243.0,513.16
2011,15.4,25.3,7.1,112.6,577.72
2011,19.4,29.6,12.8,173.1,535.155
2011,23.3,31.5,16.5,177.2,514.075
2012,16.9,27.7,9.2,59.5,646.225
2012,19.4,27.2,14.5,71.8,540.05
2012,22.9,31.7,17.2,330.3,488.09
2013,15.8,27.8,5.0,235.2,661.555
2013,19.5,28.1,13.4,98.0,533.93
2013,23.3,30.8,19.6,175.7,483.765
2014,15.9,28.3,5.7,134.6,744.41
2014,18.8,28.1,14.1,104.5,544.395
2014,21.7,31.2,15.7,166.9,479.495
2015,15.7,27.7,5.3,137.3,626.84
2015,17.8,28.0,10.9,127.8,499.625
2015,21.3,31.1,14.5,174.4,472.805
2016,15.8,27.5,6.6,136.6,580.755
2016,19.0,28.5,13.3,167.9,460.935
2016,23.0,31.4,17.8,259.1,501.465
2017,17.0,29.7,9.4,23.4,570.74
2017,19.5,30.4,11.3,44.4,512.28
2017,24.9,34.0,19.6,83.2,434.69
2018,16.2,25.8,6.9,135.7,512.09
2018,20.1,30.7,13.6,164.6,534.21
2018,24.6,35.5,17.5,60.3,587.48
2019,16.3,26.9,5.4,135.5,709.94
2019,18.6,27.6,11.5,220.2,586.69
2019,21.6,29.3,15.6,273.2,482.44
2008,16.8,29.7,5.0,168.1,534.61
2008,21.0,28.3,10.9,236.0,412.23
2008,26.2,34.8,19.1,96.5,452.62
2009,17.4,29.1,5.6,113.5,753.04
2009,21.6,31.7,10.9,195.0,654.69
2009,24.1,30.2,17.3,408.5,499.46
2010,16.7,29.9,3.0,95.8,690.68
2010,22.0,30.9,12.4,23.6,586.39
2010,25.9,33.0,19.8,295.3,513.16
2011,17.6,27.8,3.7,118.8,617.0
2011,21.9,31.0,13.7,122.5,541.86
2011,26.2,35.6,17.7,283.5,474.67
2012,17.9,30.9,8.1,54.4,39.38
2012,22.5,30.5,12.8,39.2,590.97
2012,25.8,34.9,19.1,351.6,521.99
2013,17.2,29.4,4.4,131.5,656.48
2013,22.5,30.9,12.4,80.2,575.16
2013,27.0,33.6,20.7,319.5,508.17
2014,17.7,32.1,5.2,62.9,751.98
2014,22.3,30.5,16.0,30.2,607.46
2014,25.0,36.0,17.9,258.6,492.8
2015,17.4,29.9,4.7,45.1,591.75
2015,21.5,30.7,12.0,113.7,553.9
2015,24.7,33.9,15.7,160.1,467.26
2016,18.0,29.7,7.0,114.0,674.49
