일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2021,5.8,16.9,-7.6,4.2,312.84
2000,26.4,35.1,19.8,484.7,463.43
2000,20.5,32.8,8.2,316.1,389.16
2000,15.2,27.8,2.1,26.1,374.26
2000,7.5,21.6,-5.5,50.1,301.48
2000,1.6,16.5,-9.7,0.5,287.57
2001,26.2,36.7,14.2,137.1,521.9
2001,21.4,31.4,9.7,107.3,482.72
2001,15.9,27.0,5.0,82.6,377.83
2001,6.5,23.2,-6.1,11.0,326.78
2001,1.7,14.9,-9.2,43.5,287.04
2002,25.0,35.5,18.1,760.1,385.65
2002,20.9,34.0,10.1,116.5,474.17
2002,13.4,28.1,-2.6,52.1,403.02
2002,5.3,20.7,-6.8,7.0,332.88
2002,3.2,17.7,-9.1,32.6,269.88
2003,24.8,33.5,18.1,343.0,421.32
2003,22.4,31.9,9.0,321.1,396.94
2003,13.9,26.9,-0.1,10.0,445.7
2003,10.3,24.8,-4.9,53.6,252.0
2003,2.3,16.2,-9.9,8.5,301.46
2004,26.2,35.6,19.2,348.5,493.01
2004,21.9,31.8,12.8,213.6,372.49
2004,14.7,26.9,2.0,12.2,438.3
2004,9.0,24.4,-3.2,85.1,327.27
2004,3.8,18.3,-6.7,31.1,277.83
2005,25.9,35.5,17.3,297.3,446.5
2005,22.9,34.4,12.2,54.8,369.93
2005,15.1,28.3,0.0,9.0,403.6
2005,8.2,24.6,-6.3,31.5,309.61
2005,-0.8,14.7,-13.9,0.6,304.24
2006,27.6,37.5,20.0,106.6,553.52
2006,20.2,31.6,10.3,99.5,474.61
2006,17.5,28.6,6.1,39.5,486.57
2006,9.6,24.2,-2.6,20.1,308.59
2006,2.3,16.5,-11.2,11.5,324.76
2007,27.1,35.8,19.6,506.5,500.56
2007,22.2,31.5,15.1,471.4,348.69
2007,16.3,28.1,1.8,96.5,461.17
2007,7.4,20.8,-5.8,0.0,331.05
2007,3.4,16.2,-5.8,32.5,270.43
2008,25.9,34.4,16.0,100.4,455.41
2008,22.9,33.3,6.2,36.2,371.46
2008,16.8,29.3,4.1,35.2,430.43
2008,8.6,21.3,-6.3,11.3,310.65
2008,2.5,18.3,-10.2,2.9,288.62
2009,24.5,33.1,16.0,128.2,458.11
2009,21.6,31.9,12.0,39.5,482.02
2009,15.3,27.0,4.0,45.0,468.65
2009,8.4,24.6,-5.0,34.2,289.09
2009,1.8,17.3,-10.5,28.5,300.28
2010,27.0,35.2,21.6,377.1,493.26
2010,22.7,33.9,8.5,247.0,482.81
2010,15.3,26.2,-0.9,68.3,444.22
2010,6.7,19.8,-5.1,4.5,359.17
2010,1.7,17.9,-9.4,22.8,289.27
2011,25.1,33.8,18.5,368.3,424.38
2011,21.9,34.7,8.7,61.3,492.41
2011,14.1,26.9,-0.7,101.3,424.42
2011,11.2,25.9,-3.5,162.2,247.82
2011,1.3,13.6,-10.2,3.5,296.36
2012,26.5,35.4,18.3,378.6,459.08
2012,20.3,29.8,8.2,446.3,414.8
2012,14.0,25.9,2.4,45.0,422.69
2012,6.8,17.4,-3.9,58.5,312.57
2012,-0.2,11.9,-10.8,88.2,273.57
2013,27.4,36.7,19.3,162.0,592.44
2013,21.7,31.4,9.3,70.2,476.24
2013,15.9,27.9,2.7,79.6,419.61
2013,7.3,22.0,-4.9,63.6,327.97
2013,1.8,13.8,-9.5,1.4,296.31
2014,23.7,32.2,15.2,580.6,361.01
2014,20.8,30.9,11.4,129.3,454.67
2014,14.8,25.6,2.6,164.5,416.22
2014,8.6,20.0,-2.9,78.1,293.66
2014,0.6,13.0,-8.5,11.3,292.84
2015,24.9,35.5,17.2,118.3,515.34
2015,20.2,29.1,11.3,136.1,457.16
2015,14.7,26.9,0.9,70.0,458.37
2015,10.7,22.7,-1.7,110.4,219.7
2015,4.2,14.5,-7.7,49.1,255.09
2016,26.7,37.5,14.8,74.8,407.34
2016,21.5,30.5,11.1,407.5,222.22
2016,16.0,28.4,3.7,170.1,204.38
2016,8.3,20.9,-3.6,37.0,194.59
2016,3.2,18.5,-8.8,84.0,183.97
2017,26.3,37.1,14.4,166.4,432.23
2017,20.7,30.9,7.2,116.6,384.81
2017,15.9,29.2,-1.1,105.7,298.72
2017,7.4,22.8,-4.5,0.0,279.12
2017,0.4,12.9,-12.0,14.0,229.46
2018,27.0,37.1,16.4,212.7,530.28
2018,20.6,31.2,8.5,201.6,376.48
2018,13.2,27.0,1.7,224.1,414.24
2018,7.8,21.1,-3.4,27.5,293.14
2018,2.6,18.2,-8.8,29.0,281.93
2019,26.4,35.7,15.8,65.4,548.18
2019,22.1,31.6,11.1,352.2,380.07
2019,16.1,28.0,2.4,177.4,418.61
2019,9.4,23.2,-3.5,21.5,332.68
2019,2.9,17.0,-9.7,41.5,283.57
2020,27.3,35.7,22.2,356.7,531.29
2020,20.7,30.6,10.0,200.0,417.63
2020,14.5,26.3,2.2,28.6,465.88
2020,9.1,23.6,-3.0,25.6,326.85
2020,1.3,13.4,-9.8,9.2,312.07
2021,26.0,37.5,19.6,320.2,525.26
2021,21.9,30.0,13.6,122.4,369.68
2021,15.9,29.4,-0.1,46.2,448.81
2021,8.4,21.6,-3.6,44.3,329.3
2021,2.5,16.0,-10.9,1.9,315.56
2008,25.9,34.1,19.0,194.7,539.83
2008,23.0,32.3,11.3,31.6,415.38
2008,18.4,28.2,8.0,12.5,391.36
2008,10.0,20.7,-4.6,14.9,285.74
2008,3.8,18.0,-9.3,7.1,272.77
2009,26.4,35.0,20.3,44.0,437.46
2009,23.8,32.6,18.2,24.9,418.01
2009,19.3,29.1,10.3,49.9,428.41
2009,11.5,26.1,0.2,29.1,244.86
2009,5.0,18.0,-5.3,13.5,279.25
2010,29.3,36.4,24.8,205.0,504.23
2010,24.9,35.5,13.9,187.4,431.48
2010,18.5,28.8,3.3,46.6,389.93
2010,10.6,21.1,-1.1,8.0,336.3
2010,4.2,20.0,-7.9,25.8,267.9
2011,27.1,35.1,20.1,227.7,380.65
2011,24.1,35.6,13.8,46.1,409.98
2011,17.5,28.8,3.8,112.5,391.53
2011,13.9,26.6,1.4,135.9,247.08
2011,4.1,14.2,-5.8,6.6,289.5
2012,28.9,37.9,21.4,178.2,487.3
2012,21.7,30.5,12.9,300.5,424.1
2012,16.5,26.2,7.3,47.5,430.98
2012,8.6,19.6,-0.8,65.5,306.12
2012,1.4,14.6,-9.0,86.5,265.18
2013,28.5,39.2,21.4,91.8,542.36
2013,23.3,32.7,14.0,96.7,437.54
2013,18.1,29.6,6.5,62.9,372.78
2013,9.8,23.8,-2.8,46.5,333.23
2013,4.1,13.9,-5.9,4.6,286.72
2014,24.3,33.2,18.2,676.6,323.67
2014,22.5,31.6,15.1,126.2,414.84
2014,17.1,27.7,8.1,126.5,396.1
2014,11.3,21.3,1.1,47.2,291.77
2014,2.2,14.0,-6.7,15.2,292.13
2015,26.5,36.7,19.8,109.5,447.81
2015,21.7,30.8,15.1,129.5,166.14
2015,17.5,27.9,4.9,35.0,174.72
2015,13.0,24.0,0.1,75.8,82.92
2015,7.0,17.8,-3.6,37.5,108.43
2016,27.4,36.7,17.1,126.6,445.26
2016,22.1,30.4,15.8,391.3,229.25
2016,17.5,28.7,7.7,214.1,234.15
2016,10.2,21.1,-0.7,36.2,210.22
2016,5.6,17.8,-4.3,99.1,209.26
2017,26.4,38.0,17.4,70.0,383.94
2017,21.4,30.6,10.8,185.9,328.47
2017,16.6,28.8,4.6,66.5,244.06
2017,9.2,22.5,-2.5,0.1,246.49
2017,1.6,13.2,-8.4,16.9,220.49
2018,28.2,38.5,19.2,225.3,462.0
2018,21.7,30.9,11.5,250.7,295.84
2018,15.7,27.3,5.8,129.8,330.27
2018,11.0,22.8,-0.7,30.2,263.82
2018,4.1,19.5,-8.7,31.8,229.79
2019,27.2,36.6,19.2,101.5,452.18
2019,23.2,34.1,13.0,200.8,329.33
2019,17.9,28.8,6.3,159.5,331.06
2019,11.8,23.8,0.0,28.5,265.15
2019,5.6,17.8,-3.5,41.7,240.14
2020,27.7,35.8,22.8,200.1,526.6
2020,21.7,31.4,12.1,278.8,409.33
2020,16.2,28.1,5.3,26.6,434.75
2020,11.0,23.9,-1.1,61.3,317.81
2020,2.7,13.0,-8.9,6.3,312.47
2021,26.2,37.5,20.5,360.3,460.1
2021,22.6,30.7,16.3,101.7,350.11
2021,17.6,31.4,3.9,24.3,393.95
2021,10.9,22.4,1.0,66.1,317.98
2021,4.3,17.7,-9.9,3.5,317.33
2009,24.9,32.8,19.1,61.6,434.13
2009,22.1,30.7,15.3,37.0,440.36
2009,17.0,27.0,7.8,44.5,449.63
2009,9.5,24.6,-1.7,38.8,257.76
2009,3.4,16.4,-6.7,14.5,288.38
2010,27.9,35.2,23.3,168.9,503.64
2010,23.3,33.5,12.0,216.8,452.72
2010,16.5,26.3,2.8,24.6,417.63
2010,8.7,19.7,-1.6,0.0,339.98
2010,3.0,18.3,-9.2,20.0,273.91
2011,25.5,33.4,18.3,264.1,407.31
2011,22.5,33.7,11.8,20.0,448.81
2011,15.6,26.5,2.8,126.5,415.43
2011,12.2,24.9,-0.5,135.5,246.95
2011,2.7,12.6,-6.5,5.5,299.09
2012,27.2,35.6,19.7,262.5,479.9
2012,21.3,30.4,12.0,563.0,449.66
2012,15.9,25.4,6.5,38.0,456.57
2012,8.3,18.6,-1.3,62.0,310.54
2012,0.6,12.3,-9.0,74.9,271.2
2013,28.0,36.6,20.3,109.0,594.14
2013,22.6,31.6,12.8,80.1,478.29
2013,17.3,28.5,5.5,107.0,400.09
2013,8.9,23.2,-2.5,73.5,339.05
2013,3.5,13.4,-5.8,6.5,296.15
2014,24.3,33.0,16.9,700.6,356.31
