일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2021,19.9,29.0,13.3,49.5,574.11
2021,24.7,32.5,18.4,120.2,623.9
2021,24.0,31.9,17.9,291.3,435.96
2021,21.0,28.8,15.1,142.7,379.36
2000,18.2,35.1,5.6,38.5,598.07
2000,22.1,35.1,10.7,158.0,499.45
2000,24.9,33.7,16.2,226.0,448.72
2000,24.3,32.5,17.7,233.2,379.49
2000,18.3,30.2,7.8,237.0,308.66
2001,18.4,32.0,4.4,14.7,520.46
2001,21.9,34.5,10.4,194.6,433.07
2001,25.1,34.1,15.9,186.7,458.99
2001,24.6,34.2,12.8,70.9,455.63
2001,19.3,30.4,5.2,135.4,384.83
2002,16.4,28.7,4.0,94.9,480.42
2002,21.3,33.0,8.3,46.4,525.29
2002,25.0,34.2,18.4,164.0,402.51
2002,23.7,33.8,16.5,558.7,303.3
2002,19.4,31.7,10.7,71.3,344.41
2003,17.4,29.5,3.4,170.1,464.12
2003,20.3,30.5,9.3,158.8,419.27
2003,21.5,30.7,15.0,405.4,322.96
2003,22.9,32.4,14.9,296.5,322.79
2003,19.7,31.4,8.0,187.5,285.95
2004,17.2,29.5,4.3,88.2,459.1
2004,21.6,34.5,9.2,291.2,471.54
2004,24.9,35.7,18.0,302.0,404.87
2004,23.9,34.4,14.7,283.8,389.74
2004,19.5,29.7,10.6,143.9,317.12
2005,16.8,29.6,5.2,45.5,535.12
2005,22.1,34.3,11.3,139.5,491.5
2005,24.2,34.6,17.0,209.5,440.75
2005,23.7,34.1,13.1,227.6,423.54
2005,20.1,32.4,11.1,115.9,339.81
2006,17.4,29.2,6.8,145.9,465.24
2006,21.5,31.9,11.5,54.5,483.33
2006,22.5,32.5,17.3,551.6,281.6
2006,26.0,35.7,18.1,59.1,459.5
2006,18.4,28.5,9.0,49.6,362.27
2007,18.0,29.5,7.5,101.3,508.76
2007,22.0,33.5,10.7,127.0,469.13
2007,23.2,32.6,16.3,173.9,371.0
2007,25.7,33.9,17.4,261.5,375.69
2007,20.9,31.9,13.1,280.5,260.0
2008,18.1,32.7,4.0,58.5,673.58
2008,20.5,32.4,10.2,138.5,579.23
2008,26.6,35.0,18.6,168.1,561.99
2008,24.3,34.5,14.8,138.5,573.78
2008,20.8,32.5,6.4,72.1,448.57
2009,18.5,31.1,5.9,121.1,627.97
2009,22.2,33.5,10.8,79.0,608.31
2009,23.6,32.4,16.5,474.3,485.76
2009,24.0,33.3,15.5,130.0,496.12
2009,20.5,31.1,11.2,78.2,470.36
2010,17.6,32.0,3.8,105.6,608.78
2010,23.2,33.3,6.1,12.5,644.5
2010,26.0,34.8,18.6,100.9,522.08
2010,27.3,35.6,21.3,447.8,473.33
2010,21.4,33.9,7.6,163.1,408.02
2011,17.5,28.7,6.4,151.5,559.13
2011,22.6,33.4,13.4,284.6,587.66
2011,25.5,33.7,18.8,247.0,481.42
2011,25.1,33.7,17.5,222.1,446.2
2011,20.7,33.9,7.4,61.6,436.11
2012,18.6,29.5,8.0,37.1,634.12
2012,22.4,32.7,13.7,58.6,590.94
2012,26.1,36.1,18.4,173.6,561.23
2012,26.7,38.0,18.3,353.6,478.14
2012,20.3,30.4,7.9,164.3,432.43
2013,18.7,32.2,4.8,96.8,596.41
2013,23.2,32.5,13.6,187.2,531.36
2013,26.8,33.9,21.1,130.2,448.72
2013,27.4,36.0,17.9,124.6,554.15
2013,19.9,31.1,9.8,151.2,378.56
2014,18.6,34.9,3.8,22.9,790.51
2014,21.7,32.2,14.4,49.5,599.34
2014,25.4,35.6,17.8,69.4,601.46
2014,23.2,34.1,14.4,348.8,434.09
2014,20.0,29.9,11.2,121.5,492.05
2015,19.3,33.1,4.9,26.1,724.63
2015,22.0,33.9,11.0,135.4,580.09
2015,24.6,35.1,15.7,123.5,555.56
2015,24.9,37.2,17.3,161.2,531.78
2015,19.8,30.1,9.8,11.6,476.2
2016,19.0,31.1,5.5,51.4,688.14
2016,23.2,33.1,10.7,43.4,601.08
2016,25.4,35.6,18.1,274.5,535.64
2016,26.7,37.8,13.0,38.0,609.4
2016,21.0,31.1,9.6,166.8,313.86
2017,19.4,33.5,7.8,22.0,682.29
2017,22.3,35.3,9.9,24.0,668.32
2017,26.1,35.1,17.2,454.4,484.43
2017,25.1,36.6,13.2,129.2,498.36
2017,20.0,29.6,7.7,91.6,491.08
2018,18.4,31.5,3.2,98.1,659.04
2018,22.7,34.5,12.7,48.5,634.73
2018,27.5,38.9,14.3,154.0,711.72
2018,27.3,38.8,17.5,249.9,596.48
2018,19.8,29.7,9.5,93.7,443.06
2019,18.8,32.7,3.0,49.5,742.87
2019,21.5,32.7,10.5,88.7,660.61
2019,24.7,33.3,15.8,106.7,541.55
2019,25.8,36.9,16.1,126.1,586.65
2019,21.2,32.6,11.8,156.4,402.66
2020,17.8,30.8,7.0,71.9,653.92
2020,23.3,35.7,12.6,123.4,658.75
2020,22.3,31.2,16.1,412.1,439.88
2020,26.6,34.9,20.5,300.4,499.89
2020,19.6,28.3,10.5,124.3,418.71
2021,16.1,29.6,3.7,143.8,557.44
2021,21.8,31.1,11.6,58.2,596.19
2021,26.0,35.2,17.7,127.5,643.43
2021,24.3,36.0,18.6,188.9,441.58
2021,20.4,29.3,13.8,132.5,411.84
2002,17.6,28.9,5.7,106.8,527.965
2002,21.8,33.4,9.0,46.0,576.885
2002,25.3,34.8,18.1,169.8,441.64
2002,24.1,35.0,16.3,485.6,356.2
2002,19.8,33.9,9.4,98.1,379.405
2003,17.9,29.0,3.6,218.0,508.255
2003,21.6,31.2,10.7,196.8,472.69
2003,22.2,30.9,15.5,512.0,329.89
2003,23.7,34.2,15.4,330.4,339.88
2003,20.5,31.0,8.4,240.6,297.615
2004,18.2,28.9,7.3,116.0,481.455
2004,22.4,34.1,9.9,222.8,503.69
2004,25.8,36.3,19.0,279.1,453.825
2004,24.6,35.1,16.7,320.7,402.58
2004,20.0,30.0,11.0,149.5,332.02
2005,18.0,30.9,7.2,57.1,581.16
2005,23.2,34.8,12.6,129.3,530.15
2005,25.2,35.3,17.6,291.1,455.305
2005,24.6,34.6,14.1,334.3,450.76
2005,20.7,33.2,10.2,138.2,331.86
2006,18.4,31.1,4.8,101.9,476.66
2006,22.6,32.7,13.2,83.8,498.6
2006,22.8,34.2,17.0,607.8,303.555
2006,26.3,36.6,18.1,73.0,499.945
2006,18.2,29.3,7.3,34.5,379.84
2007,18.1,31.1,7.6,91.2,570.48
2007,21.7,32.5,11.1,129.5,510.33
2007,22.7,32.2,15.5,230.0,420.215
2007,25.0,35.0,16.6,277.5,443.22
2007,20.7,32.7,11.5,357.2,290.125
2008,18.2,31.1,4.2,48.1,651.45
2008,20.6,31.5,10.7,154.9,537.71
2008,26.2,35.3,19.3,183.9,584.15
2008,24.2,34.5,15.0,255.8,575.12
2008,20.4,31.8,7.1,53.1,446.82
2009,18.8,31.3,8.0,116.8,652.975
2009,22.5,34.2,11.8,47.8,601.455
2009,23.4,32.7,17.3,358.9,469.24
2009,23.8,33.4,16.4,104.7,499.185
2009,20.2,32.0,11.1,62.0,459.355
2010,17.6,31.7,4.9,120.7,618.33
2010,23.0,32.0,6.4,31.6,653.92
2010,25.4,35.0,18.7,167.2,545.73
2010,26.5,34.7,20.7,373.1,473.33
2010,20.9,33.3,7.1,149.0,400.58
2011,17.3,28.8,7.5,144.4,551.37
2011,22.6,32.9,14.2,271.0,590.92
2011,24.9,33.7,19.0,283.4,478.815
2011,24.7,33.2,16.8,198.8,439.715
2011,19.9,32.8,7.2,59.0,411.0
2012,18.5,29.1,8.8,63.8,613.315
2012,21.9,31.4,13.6,55.7,532.47
2012,25.3,35.0,18.9,271.8,547.855
2012,25.5,35.5,17.7,324.3,451.065
2012,19.0,28.2,8.0,303.1,430.255
2013,18.4,31.7,4.8,105.6,621.63
2013,22.9,31.9,13.4,125.7,540.37
2013,26.2,34.6,21.1,157.2,528.725
2013,26.7,35.6,18.4,114.0,553.64
2013,20.0,31.1,7.9,133.7,386.625
2014,19.0,35.8,3.7,25.6,706.955
2014,22.1,31.9,14.8,79.9,478.91
2014,25.0,34.5,17.5,107.1,519.06
2014,23.1,33.0,13.8,433.3,351.285
2014,19.9,29.9,9.1,116.7,410.76
2015,20.2,33.7,6.1,18.0,695.1
2015,22.9,34.3,9.9,125.2,486.37
2015,25.0,36.3,15.2,150.7,503.185
2015,25.6,36.6,17.6,45.0,503.905
2015,20.3,30.2,10.4,30.9,428.17
2016,19.8,32.1,8.4,52.8,665.365
2016,23.7,33.8,11.3,47.0,530.06
2016,25.9,35.9,19.3,313.6,518.795
2016,27.1,37.2,15.6,116.3,575.67
2016,21.3,31.9,10.4,162.0,283.83
2017,20.2,34.0,7.8,20.2,646.25
2017,23.4,36.6,11.7,63.4,638.15
2017,26.5,35.3,17.9,404.8,467.85
2017,25.2,35.7,15.1,158.4,333.08
2017,20.1,29.7,7.1,102.7,397.915
