일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2001,20.0,30.8,8.7,273.2,364.88
2001,16.3,25.8,7.1,195.1,320.98
2001,8.9,21.2,-2.3,34.4,279.07
2002,23.4,34.2,16.7,1137.0,345.73
2002,19.5,33.8,12.9,128.5,378.55
2002,14.0,25.9,1.8,180.0,386.0
2002,6.3,21.1,-1.7,0.4,323.27
2003,23.2,33.6,16.9,284.3,389.95
2003,20.0,29.2,10.3,532.0,348.89
2003,14.8,23.3,5.3,58.5,415.2
2003,10.6,25.6,-1.4,251.5,224.16
2004,23.6,32.6,16.6,503.4,416.05
2004,20.6,30.7,14.6,181.4,372.02
2004,15.5,25.2,6.4,18.9,397.03
2004,11.4,23.9,1.6,9.9,291.57
2005,25.9,36.5,16.3,201.0,492.1
2005,20.5,34.2,12.6,557.5,341.23
2005,15.4,25.2,5.6,182.4,365.75
2005,10.5,23.8,-0.4,8.5,318.37
2006,26.3,35.2,18.2,204.1,500.64
2006,19.5,30.3,12.0,88.3,436.78
2006,17.8,30.2,9.1,341.2,339.48
2006,9.3,22.2,-0.3,96.7,244.43
2007,26.4,35.9,18.2,158.9,422.18
2007,20.8,32.0,15.0,503.3,263.19
2007,15.6,28.8,5.8,73.6,338.87
2007,9.1,20.1,-2.2,60.6,288.0
2008,24.0,33.0,17.4,330.6,513.69
2008,21.8,30.6,12.0,131.7,447.81
2008,18.3,28.2,9.5,43.9,379.37
2008,10.2,23.1,-3.7,49.1,269.41
2009,23.3,33.4,15.8,170.2,440.75
2009,20.2,30.5,14.1,50.3,443.27
2009,16.4,26.4,8.9,31.2,412.82
2009,8.4,23.6,-2.1,191.6,214.41
2010,26.5,37.1,19.7,175.4,381.85
2010,20.7,31.9,10.3,271.0,378.81
2010,14.9,25.4,2.6,53.5,359.74
2010,9.4,20.8,-2.0,12.5,327.5
2011,25.3,35.2,18.1,121.2,455.54
2011,20.2,30.7,12.1,320.9,384.38
2011,14.8,26.1,5.2,64.8,380.89
2011,11.2,21.9,-1.5,132.9,222.42
2012,25.1,33.6,17.7,295.3,342.37
2012,20.2,29.6,12.6,290.7,441.77
2012,15.8,25.2,5.5,10.6,420.58
2012,7.8,20.1,-0.8,25.6,305.58
2013,28.5,36.1,19.4,54.6,577.16
2013,20.8,30.8,12.7,135.5,363.33
2013,15.8,25.9,6.7,130.8,309.4
2013,8.8,21.0,-4.3,9.8,200.56
2014,23.7,33.3,15.7,336.9,388.58
2014,20.9,31.0,13.4,212.1,425.92
2014,15.9,26.0,7.8,120.2,367.14
2014,10.5,19.8,-1.5,84.5,261.02
2015,25.8,36.8,17.4,224.8,577.22
2015,20.2,28.6,13.7,70.0,470.13
2015,16.0,27.5,3.0,21.0,439.25
2015,9.9,21.4,-1.3,348.9,175.34
2016,25.8,35.5,15.1,282.6,573.78
2016,20.6,30.9,12.6,104.8,340.44
2016,15.6,26.2,4.7,78.1,304.15
2016,9.1,22.1,-0.8,33.5,280.78
2017,24.3,32.9,17.3,444.1,418.45
2017,21.3,30.5,12.4,45.7,535.15
2017,15.2,24.7,5.7,114.5,307.39
2017,9.0,21.3,-2.7,41.5,312.47
2018,26.2,38.2,18.2,419.1,496.61
2018,20.0,29.1,12.1,161.2,439.54
2018,14.1,25.9,4.3,248.0,423.87
2018,10.0,21.6,0.0,51.3,276.35
2019,26.5,36.4,20.4,264.5,558.62
2019,21.5,33.4,13.8,233.3,377.37
2019,16.6,25.1,8.6,536.0,337.54
2019,10.2,23.8,0.6,104.7,278.85
2020,27.0,36.5,20.2,150.4,388.74
2020,20.6,29.7,11.5,613.8,390.85
2020,15.1,26.6,6.4,0.6,407.19
2020,11.0,25.5,-0.1,7.7,306.12
2021,25.5,36.5,18.4,438.1,367.38
2021,21.7,29.6,15.8,111.6,404.96
2021,16.5,32.3,2.7,130.9,328.63
2021,11.1,22.2,-0.2,13.1,303.6
2000,24.1,32.9,17.7,175.3,412.735
2000,18.7,31.1,9.6,484.7,347.645
2000,14.6,25.7,4.0,12.3,311.07
2000,8.4,21.0,-2.9,60.0,231.67
2001,23.5,31.2,14.6,67.3,518.38
2001,19.2,28.4,8.5,320.6,411.455
2001,15.3,23.6,6.6,200.4,323.025
2001,8.2,18.5,-1.9,62.3,269.43
2002,21.9,33.9,15.4,689.0,328.065
2002,17.9,31.1,10.2,120.0,387.845
2002,12.6,24.2,-0.1,159.0,365.845
2002,5.5,21.1,-2.5,0.0,281.405
2003,22.4,32.7,16.1,254.4,388.365
2003,19.3,30.1,8.8,399.8,355.1
2003,13.6,23.3,2.3,43.2,407.82
2003,9.6,23.6,-2.7,219.0,210.58
2004,22.9,33.6,15.5,424.1,449.47
2004,19.8,29.7,12.9,167.4,393.415
2004,14.6,24.2,6.2,28.0,416.145
2004,10.7,20.7,0.5,5.1,267.47
2005,24.4,35.9,15.7,172.8,450.63
2005,19.6,33.6,11.6,554.1,364.885
2005,14.7,25.9,3.5,90.6,368.705
2005,9.9,22.8,-1.2,5.5,298.88
2006,24.9,32.9,17.9,261.1,527.445
2006,19.1,29.6,10.0,179.0,450.355
2006,17.3,29.7,8.4,151.1,355.55
2006,9.4,22.2,0.3,77.2,246.205
2007,24.9,34.5,17.0,153.8,419.435
2007,20.5,32.2,14.8,605.5,300.255
2007,15.6,26.6,6.3,31.4,370.625
2007,9.0,19.2,-3.5,58.8,279.5
2008,23.2,32.2,15.8,154.3,524.25
2008,20.6,29.7,9.3,65.6,454.68
2008,16.6,25.9,5.3,61.3,378.83
2008,9.5,22.8,-4.0,60.6,269.41
