일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2007,13.8,26.2,1.7,27.5,364.39
2007,5.4,18.2,-8.3,40.5,292.6
2007,0.7,12.8,-7.8,13.6,223.52
2008,24.5,34.1,16.3,293.9,556.25
2008,20.6,30.6,8.7,122.8,443.61
2008,15.0,26.8,2.9,23.0,368.82
2008,6.5,19.4,-9.3,28.0,267.38
2008,0.4,12.2,-13.2,27.4,242.06
2009,24.2,33.0,13.5,347.0,499.14
2009,19.9,28.7,11.9,58.6,474.46
2009,14.5,26.0,3.0,87.0,405.34
2009,5.7,20.6,-7.4,53.8,238.42
2009,-2.1,10.2,-14.4,25.9,218.75
2010,25.5,33.7,18.2,352.5,438.97
2010,20.9,31.4,5.8,603.6,411.49
2010,13.1,24.3,-1.9,21.7,390.56
2010,5.4,17.3,-7.6,14.9,286.41
2010,-1.8,15.5,-15.3,16.9,222.1
2011,24.5,33.5,16.6,306.4,406.9
2011,20.4,31.4,8.7,29.5,453.79
2011,12.9,21.6,0.6,27.5,375.85
2011,9.8,23.8,-5.4,68.3,219.26
2011,-1.8,9.5,-12.7,3.1,250.4
2012,25.7,35.1,17.0,472.7,409.17
2012,19.5,29.0,10.5,141.9,331.39
2012,13.9,24.1,0.4,103.8,353.96
2012,4.6,15.0,-5.6,76.4,228.69
2012,-5.4,8.3,-17.8,34.7,214.14
2013,26.1,32.1,18.0,179.1,506.25
2013,20.3,29.8,7.8,103.5,388.42
2013,14.3,27.1,1.7,5.5,389.69
2013,5.1,19.6,-8.0,50.5,247.72
2013,-1.6,10.4,-13.0,27.5,205.12
2014,23.9,35.8,16.6,92.0,401.69
2014,20.4,29.0,11.5,75.6,406.96
2014,14.2,27.9,0.2,63.0,286.81
2014,7.6,21.0,-4.3,38.5,234.47
2014,-3.5,8.2,-12.8,4.3,204.67
2015,24.8,33.5,15.6,51.4,465.89
2015,20.7,29.5,11.0,40.5,443.85
2015,14.2,24.0,-0.6,83.0,340.46
2015,8.0,19.5,-7.1,116.6,163.79
2015,0.7,12.2,-11.6,25.6,188.75
2016,26.3,33.9,13.2,26.7,501.24
2016,21.4,29.5,9.9,28.9,381.0
2016,14.6,27.4,-1.5,249.8,297.78
2016,6.3,18.5,-7.7,11.4,220.37
2016,0.8,11.8,-11.0,61.8,192.96
2017,24.4,33.4,14.1,255.0,393.61
2017,20.2,28.9,7.5,27.1,411.43
2017,14.5,26.8,1.0,20.0,232.69
2017,4.6,18.1,-8.5,14.7,169.03
2017,-2.7,10.2,-14.0,26.6,157.75
2018,26.7,35.4,17.2,293.7,615.57
2018,20.0,29.6,8.2,57.3,492.44
2018,12.1,24.5,-0.1,73.5,439.005
2018,6.7,18.8,-5.5,58.1,276.145
2018,-1.5,13.2,-14.3,7.5,240.295
2019,25.9,34.9,16.3,122.4,620.9
2019,21.2,30.1,9.6,359.4,426.1
2019,15.3,28.3,2.7,25.6,408.225
2019,6.5,20.4,-5.5,80.5,281.425
2019,0.8,12.1,-12.0,30.1,208.735
2020,25.3,34.2,20.3,479.4,371.205
2020,20.2,29.2,10.8,215.6,476.04
2020,13.2,23.0,2.3,3.4,423.61
2020,6.9,21.1,-6.1,45.1,263.295
2020,-1.2,10.2,-13.6,7.2,236.795
2021,24.5,32.6,18.3,152.6,483.25
2021,21.3,29.0,14.2,135.8,475.31
2021,14.4,26.8,1.1,49.5,374.26
2021,7.1,20.3,-5.3,46.6,245.56
2021,-0.1,11.6,-16.2,7.0,229.605
