일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2009,25.3,31.8,19.6,672.4,371.55
2010,19.0,30.8,9.5,177.1,558.13
2010,22.9,31.8,11.4,39.1,563.31
2010,26.7,34.7,21.5,267.9,450.5
2011,19.3,28.3,11.6,105.6,503.9
2011,23.5,31.3,16.2,303.1,465.36
2011,27.0,35.5,21.0,369.4,501.35
2012,19.6,30.6,11.5,37.0,589.55
2012,22.9,30.5,16.3,75.3,478.41
2012,26.8,36.2,20.6,288.2,508.31
2013,19.3,33.5,8.8,182.6,627.62
2013,23.3,32.5,15.6,118.0,523.62
2013,27.0,35.6,21.8,186.6,542.81
2014,19.5,30.6,8.3,108.2,697.47
2014,21.8,31.5,14.3,51.6,464.71
2014,25.1,35.4,19.1,228.8,478.18
2015,19.8,33.5,10.3,128.3,665.06
2015,21.9,31.4,12.6,48.6,482.02
2015,25.0,35.3,18.1,179.9,463.21
2016,20.0,32.7,10.3,117.8,481.7
2016,23.0,32.2,14.5,104.4,378.37
2016,26.6,35.7,21.1,162.9,397.03
2017,20.0,33.6,10.4,33.1,518.73
2017,22.1,34.4,14.1,38.6,496.42
2017,26.8,36.3,20.5,112.1,347.81
2018,18.6,29.8,8.5,113.2,469.78
2018,22.3,35.3,14.2,190.0,473.64
2018,27.6,37.8,17.6,118.8,541.8
2019,20.4,32.5,9.7,119.5,599.09
2019,22.0,32.1,14.9,257.6,502.36
2019,25.2,33.7,20.2,371.4,384.13
2020,18.5,29.2,10.6,73.4,616.94
2020,23.3,33.7,16.1,239.1,632.67
2020,22.7,31.7,16.6,534.9,370.79
2021,18.0,29.4,7.1,149.7,578.08
2021,22.2,31.4,14.7,120.5,580.45
2021,26.5,34.5,19.8,427.3,571.93
2009,19.1,30.5,9.3,126.5,637.58
2009,22.1,32.1,14.0,211.4,545.55
2009,23.9,30.9,17.7,565.8,398.72
2010,17.8,30.9,5.7,164.6,598.06
2010,22.7,32.7,10.7,47.9,558.82
2010,25.6,32.6,20.1,259.9,462.32
2011,18.0,28.2,9.6,131.6,546.06
2011,22.3,31.4,14.7,179.9,506.81
2011,25.7,33.6,19.7,445.0,510.3
2012,19.1,29.8,8.9,45.7,620.49
2012,21.8,29.6,15.4,74.5,492.41
2012,26.2,35.1,19.8,370.0,522.62
2013,18.9,32.3,8.0,186.6,657.63
2013,22.6,30.8,14.5,117.5,518.27
2013,26.9,33.6,21.7,177.1,563.58
2014,19.4,33.1,7.1,86.6,731.72
2014,21.9,30.7,15.5,30.6,482.8
2014,25.2,36.7,18.9,183.0,503.06
2015,19.5,33.2,9.0,105.7,699.87
2015,21.4,30.9,11.3,68.3,496.16
2015,24.4,34.2,17.0,194.8,495.47
2016,19.4,30.5,9.3,169.0,587.56
2016,22.5,30.8,13.1,112.0,443.02
2016,26.1,35.4,20.2,195.1,467.82
2017,19.8,34.4,9.9,31.2,619.57
2017,22.6,34.2,14.1,38.3,591.02
2017,27.3,35.9,19.9,236.9,473.54
2018,18.9,30.5,7.5,128.5,379.22
2018,22.5,34.1,13.9,181.9,374.06
2018,27.6,37.3,17.2,167.6,378.11
2019,19.4,31.8,7.9,100.0,434.56
2019,21.5,32.2,13.4,322.5,358.68
2019,24.7,33.0,18.5,298.6,290.87
2020,19.3,29.5,10.4,51.5,614.27
2020,23.9,34.3,16.0,217.7,633.28
2020,23.6,33.7,18.3,468.6,356.27
2021,18.6,30.4,7.7,147.0,593.58
2021,23.1,31.8,14.8,120.3,569.4
2021,27.4,34.4,20.0,443.5,567.38
2009,19.1,30.9,9.3,139.3,625.44
2009,22.4,32.6,11.9,237.6,566.86
2009,24.3,30.9,16.6,577.9,407.11
2010,17.8,31.3,5.8,198.8,539.59
2010,23.2,32.1,12.4,53.0,566.15
2010,26.0,33.5,19.8,315.7,465.92
2011,18.3,28.7,10.3,106.2,521.06
2011,22.7,31.1,15.4,315.0,479.66
2011,26.2,34.7,20.4,479.7,494.79
2012,19.3,30.3,10.4,27.2,594.37
2012,22.2,30.4,15.2,77.4,486.42
2012,26.4,36.0,19.8,362.6,503.22
2013,18.9,31.9,7.5,165.5,576.62
2013,23.2,32.0,14.4,133.5,488.52
2013,27.5,35.7,21.8,161.3,520.43
2014,19.4,31.6,6.7,88.9,745.7
2014,22.1,32.2,14.1,45.6,510.64
2014,25.6,36.9,18.9,184.1,529.28
2015,19.4,34.3,8.1,139.8,699.09
2015,21.9,32.6,12.7,56.9,509.27
2015,24.6,35.6,16.9,236.5,514.36
2016,19.5,31.1,7.6,128.0,453.08
2016,22.8,31.5,12.4,160.0,356.83
2016,26.4,36.4,21.1,239.5,381.54
2017,20.0,34.9,9.1,38.1,473.51
2017,22.9,35.0,13.0,33.9,458.81
2017,27.7,37.0,20.3,132.6,378.7
2018,18.8,30.2,7.3,126.0,291.43
2018,22.6,36.5,13.5,189.0,285.57
2018,27.9,38.6,17.5,177.6,260.05
2019,19.7,33.2,7.5,97.5,402.2
2019,22.0,32.7,13.3,253.1,339.22
2019,25.5,33.9,19.8,396.8,277.4
2020,18.8,29.8,10.3,67.3,598.23
2020,23.7,33.8,14.9,217.6,608.82
2020,23.2,32.7,17.1,495.7,390.49
2021,18.2,30.6,7.2,121.4,579.96
2021,22.8,32.8,14.6,109.1,598.26
2021,27.1,34.9,20.9,450.1,583.68
2010,22.55,31.1,15.8,45.0,139.35
2010,25.6,33.4,20.2,339.8,489.61
2011,18.0,29.8,5.9,146.2,545.57
2011,23.1,33.2,14.9,236.0,540.06
2011,25.9,33.4,17.6,654.4,515.15
2012,19.8,33.1,8.0,52.4,202.44
2012,22.3,31.3,14.6,43.3,515.3
2012,26.4,35.7,19.5,221.5,527.92
2013,18.5,34.1,5.0,151.2,630.97
2013,22.9,33.3,13.0,100.5,542.38
2013,26.0,33.3,18.2,209.7,560.74
2014,17.6,34.1,1.7,56.2,724.93
2014,20.8,30.6,13.7,84.2,504.74
2014,23.9,35.0,15.6,146.0,501.53
2015,18.8,34.8,3.2,77.6,686.55
2015,20.5,31.0,9.2,74.6,502.72
2015,23.3,33.7,14.2,204.1,496.97
2016,17.6,31.4,4.2,104.3,651.64
2016,21.5,30.6,9.2,70.6,513.19
2016,25.2,35.1,18.2,153.0,550.76
2017,19.4,36.0,5.9,58.8,679.47
2017,22.4,35.1,11.6,68.1,650.38
2017,27.4,37.3,17.4,196.3,524.58
2018,18.7,31.0,5.6,87.9,566.81
2018,22.8,34.8,12.2,168.5,568.25
2018,27.4,38.7,18.2,148.5,621.56
2019,18.9,32.6,4.5,82.0,702.41
2019,22.1,33.8,11.8,188.7,586.03
2019,25.2,34.5,16.9,179.0,519.54
2020,18.7,29.4,5.2,63.5,591.37
