일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2010,12.6,24.2,-3.2,26.1,352.41
2011,24.3,33.4,14.1,287.4,439.715
2011,19.6,33.0,6.0,116.6,411.0
2011,12.1,23.8,-2.1,38.3,383.715
2012,25.3,37.5,18.0,402.2,451.065
2012,18.9,29.4,6.0,183.3,430.255
2012,12.3,24.8,0.2,55.1,417.91
2013,25.5,34.8,16.3,80.7,553.64
2013,19.4,31.4,8.4,183.0,386.625
2013,13.8,27.4,0.0,39.2,341.205
2014,22.9,34.1,12.9,390.4,351.285
2014,19.4,29.9,8.4,164.5,410.76
2014,12.4,26.1,0.4,183.0,371.79
2015,24.4,37.1,14.2,43.2,503.905
2015,19.1,30.4,8.9,45.2,428.17
2015,13.6,26.9,-3.8,61.0,421.11
2016,25.5,35.5,11.3,62.0,1.0
2016,19.9,30.7,8.2,111.9,283.83
2016,13.9,26.6,0.7,93.0,274.38
2017,23.8,36.4,11.4,320.5,333.08
2017,18.4,29.1,5.8,77.3,397.915
2017,13.7,27.2,-3.1,73.6,212.98
2018,25.3,38.0,15.3,411.5,505.79
2018,18.2,27.5,6.0,166.5,343.26
2018,11.0,24.2,0.0,129.8,396.81
2019,24.5,36.2,14.5,93.3,524.4
2019,20.1,30.7,7.8,168.8,334.03
2019,13.9,27.0,0.3,147.6,354.87
2020,25.0,33.0,19.5,437.1,486.84
2020,18.7,27.4,7.8,108.3,395.94
2020,12.1,23.8,0.1,1.2,420.68
2021,23.2,34.4,15.8,270.3,435.96
2021,19.4,28.8,11.5,199.9,379.36
2021,13.3,27.6,-1.6,43.5,370.415
2000,24.3,34.0,16.9,404.0,414.44
2000,18.2,30.6,7.7,250.0,325.02
2000,13.2,25.6,-1.5,25.5,311.485
2001,24.2,34.6,12.8,58.5,468.3
2001,18.9,30.7,5.4,88.0,395.825
2001,14.0,24.8,3.5,104.5,302.68
2002,22.2,31.8,14.8,485.0,356.2
2002,17.9,31.0,8.3,141.0,379.405
2002,10.3,24.2,-3.5,37.0,369.67
2003,22.1,32.4,13.5,311.0,339.88
2003,19.1,29.7,7.5,214.0,297.615
2003,11.4,23.7,-0.6,25.0,394.025
2004,23.6,34.2,15.5,270.5,402.58
2004,18.8,29.0,9.8,165.0,332.02
2004,12.3,24.8,0.8,1.0,350.64
2005,23.5,32.9,13.1,444.5,450.76
2005,19.6,32.0,9.5,191.0,331.86
2005,12.2,25.6,1.7,27.0,313.075
2006,25.3,35.0,17.1,77.5,499.945
2006,17.5,28.8,7.8,25.0,379.84
2006,14.9,26.7,2.5,23.0,363.015
2007,24.8,34.4,17.0,376.5,443.22
2007,19.9,31.7,12.5,331.0,290.125
2007,13.3,25.2,1.8,25.5,314.595
2008,23.6,33.7,14.4,280.0,575.12
2008,20.0,30.6,6.7,54.5,446.82
2008,14.2,25.8,1.8,43.5,417.775
2009,22.8,33.3,14.3,134.6,499.185
2009,19.9,32.6,10.4,66.6,459.355
2009,13.6,25.9,2.8,21.2,449.225
2010,25.4,33.9,20.2,424.8,473.33
2010,19.5,31.6,4.9,175.1,400.58
2010,12.5,24.5,-4.0,22.9,352.41
2011,24.1,33.2,16.4,300.7,439.715
2011,19.8,32.9,7.6,94.1,411.0
2011,12.4,24.6,-1.6,50.6,383.715
2012,25.7,35.4,18.5,437.7,451.065
2012,19.4,28.9,7.3,199.6,430.255
2012,12.7,25.5,0.9,67.3,417.91
2013,26.2,36.1,17.6,138.7,553.64
2013,19.7,30.6,8.1,143.0,386.625
2013,14.1,27.4,1.5,47.7,341.205
2014,22.7,34.1,13.3,297.0,351.285
2014,19.3,30.5,8.3,107.4,410.76
2014,12.6,25.2,0.1,186.1,371.79
2015,23.9,36.1,16.0,78.7,503.905
2015,18.9,29.2,9.2,37.0,428.17
2015,13.4,26.7,-2.3,63.9,421.11
2016,25.3,36.3,12.3,51.7,575.67
2016,19.4,29.9,8.4,140.1,283.83
2016,13.5,28.1,0.9,122.2,274.38
2017,24.1,36.0,13.6,211.6,333.08
2017,19.3,28.9,6.5,89.0,397.915
2017,14.3,28.6,-1.2,48.6,212.98
2018,26.6,38.1,16.4,275.1,505.79
2018,19.2,28.8,7.1,164.9,343.26
2018,11.7,24.9,-0.1,141.6,396.81
2019,25.2,35.5,16.0,142.2,524.4
2019,20.6,30.4,9.9,192.9,334.03
2019,14.5,27.0,1.7,125.9,354.87
2020,25.7,33.2,20.3,454.4,486.84
2020,19.0,28.2,9.2,118.4,395.94
2020,12.8,24.4,1.9,1.7,420.68
2021,23.6,34.7,17.2,272.8,435.96
2021,19.9,29.0,13.0,199.2,379.36
2021,14.0,28.4,-0.9,36.7,370.415
2010,19.0,32.7,4.4,133.0,363.85
2010,12.2,23.7,-3.7,24.1,338.91
2011,23.8,34.5,15.9,191.2,438.12
2011,18.9,34.2,6.2,84.5,398.39
2011,11.1,24.7,-2.3,67.3,375.24
2012,24.6,36.3,17.1,279.6,469.92
2012,18.0,28.4,7.0,173.5,428.08
2012,11.0,23.9,-0.9,25.6,422.14
2013,25.5,34.7,16.3,101.8,588.85
2013,18.9,30.5,9.5,105.7,404.95
2013,12.7,25.3,-0.3,68.2,355.82
2014,22.0,34.8,12.6,315.1,370.65
2014,18.2,30.1,8.9,110.8,423.71
2014,11.9,23.7,-0.5,120.7,371.79
2015,23.7,37.4,14.8,151.7,542.98
2015,17.7,27.9,8.6,55.1,452.35
2015,12.2,25.8,-5.4,45.0,430.0
2016,24.6,36.3,12.2,67.1,595.73
2016,19.6,30.3,10.1,254.5,310.18
2016,13.8,25.9,1.0,99.5,274.38
2017,23.9,36.9,12.5,112.2,488.41
2017,18.0,28.8,4.1,94.1,451.62
2017,13.1,26.8,-3.9,67.0,294.2
2018,25.4,38.1,14.1,155.6,534.08
2018,18.4,28.4,7.2,107.9,367.1
2018,10.9,23.3,-2.2,165.1,398.14
2019,24.5,35.5,14.0,121.0,572.43
2019,20.0,31.4,9.3,168.0,374.38
2019,13.4,26.5,-0.2,175.1,360.61
2020,25.7,34.9,19.6,249.2,486.84
2020,18.5,28.4,8.4,221.5,395.94
2020,11.6,24.8,-0.9,4.5,420.68
2021,23.8,35.3,17.4,195.4,436.38
2021,19.7,30.0,12.7,142.7,379.36
2021,13.1,30.8,-1.3,59.9,373.81
2000,24.0,32.9,17.6,265.0,414.44
2000,18.6,31.1,8.0,281.0,325.02
2000,14.2,25.5,5.1,16.0,311.485
