일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2019,22.3,30.4,11.7,201.9,372.93
2020,17.6,29.7,8.6,97.9,559.39
2020,23.0,34.0,13.0,91.1,579.08
2020,23.8,33.0,17.5,384.7,436.97
2020,26.7,34.9,21.7,659.3,357.68
2020,21.1,29.7,12.6,163.4,428.77
2021,16.5,30.4,6.2,179.2,544.33
2021,22.5,32.3,12.6,50.1,575.34
2021,27.7,36.3,20.2,134.4,608.7
2021,25.7,34.4,18.7,161.1,426.72
2021,22.6,29.9,15.5,164.1,428.47
2000,17.3,32.0,5.1,75.0,562.77
2000,23.0,34.6,12.8,109.0,554.2
2000,26.1,34.8,19.3,139.0,542.24
2000,25.2,35.0,18.1,356.0,453.02
2000,18.9,31.6,9.5,139.5,394.07
2001,18.7,32.0,6.6,14.5,613.82
2001,22.5,34.4,11.3,170.0,458.05
2001,25.3,33.7,17.7,577.5,461.5
2001,25.4,35.4,15.3,56.0,584.85
2001,20.6,32.0,5.5,20.0,514.36
2002,17.6,28.3,6.5,85.5,605.37
2002,21.5,32.7,9.6,76.5,598.23
2002,25.0,35.2,17.6,189.0,499.78
2002,23.7,34.0,16.5,646.5,345.64
2002,19.6,31.2,10.3,23.5,419.13
2003,18.4,30.6,4.1,104.0,606.45
2003,21.3,32.0,11.6,133.5,457.77
2003,23.6,32.7,16.5,444.5,450.74
2003,24.0,33.4,16.0,399.0,385.71
2003,20.2,29.3,10.1,374.5,388.23
2004,17.0,27.2,4.0,139.5,544.98
2004,21.9,32.7,9.8,154.5,523.79
2004,24.1,35.4,18.3,496.0,403.57
2004,24.5,34.2,16.2,164.0,524.65
2004,19.9,30.7,10.3,155.0,443.91
2005,16.8,29.7,4.1,69.0,657.43
2005,22.3,33.0,10.1,296.5,517.93
2005,25.1,35.2,18.7,301.0,461.93
2005,24.5,35.2,15.6,535.0,448.51
2005,21.3,32.5,13.5,277.0,385.43
2006,18.3,29.3,5.9,119.5,574.06
2006,21.8,32.2,13.8,250.0,531.84
2006,23.2,32.4,17.8,940.5,332.5
2006,26.3,35.5,19.2,105.0,579.69
2006,19.4,30.6,8.1,12.0,477.59
2007,17.9,30.1,7.6,147.0,563.62
2007,22.7,34.0,11.8,55.0,535.07
2007,24.0,32.2,18.0,265.0,424.9
2007,25.5,33.5,17.7,368.5,425.65
2007,20.8,32.5,11.8,292.0,309.73
2008,16.7,30.1,4.0,90.0,579.54
2008,21.1,31.6,9.8,187.0,523.02
