거래년월일,자동차용 경유 가격 (원),전월비(%),평균,거래량
2009-12-01,1441.25,5.6,3150.0,1104096.0
2009-12-02,1441.25,5.6,3150.0,1254523.0
2009-12-03,1441.25,5.6,3250.0,1085912.0
2009-12-04,1441.25,5.6,3350.0,1188870.0
2009-12-05,1441.25,5.6,3370.0,992619.0
2009-12-06,1441.25,5.6,3370.0,1511203.0
2009-12-07,1441.25,5.6,3370.0,1511203.0
2009-12-08,1441.25,5.6,3270.0,988084.0
2009-12-09,1441.25,5.6,2970.0,989522.0
2009-12-10,1441.25,5.6,2950.0,808554.0
2009-12-11,1441.25,5.6,2950.0,1097018.0
2009-12-12,1441.25,5.6,3150.0,590118.0
2009-12-13,1441.25,5.6,3150.0,1275174.0
2009-12-14,1441.25,5.6,3150.0,1275174.0
2009-12-15,1441.25,5.6,3150.0,1015540.0
2009-12-16,1441.25,5.6,3150.0,907120.0
2009-12-17,1441.25,5.6,3050.0,578342.0
2009-12-18,1441.25,5.6,2950.0,451266.0
2009-12-19,1441.25,5.6,2950.0,238602.0
2009-12-20,1441.25,5.6,2950.0,627782.0
2009-12-21,1441.25,5.6,2950.0,627782.0
2009-12-22,1441.25,5.6,2950.0,633044.0
2009-12-23,1441.25,5.6,3150.0,714912.0
2009-12-24,1441.25,5.6,3150.0,784882.0
2009-12-25,1441.25,5.6,3250.0,370924.0
2009-12-26,1441.25,5.6,3250.0,326924.0
2009-12-27,1441.25,5.6,3250.0,662686.0
2009-12-28,1441.25,5.6,3250.0,662686.0
2009-12-29,1441.25,5.6,3450.0,380346.0
2009-12-30,1441.25,5.6,3800.0,603808.0
2009-12-31,1441.25,5.6,3650.0,513102.0
2010-01-01,1449.66,8.4,3970.0,2930.0
2010-01-02,1449.66,8.4,3970.0,2930.0
2010-01-03,1449.66,8.4,3970.0,436200.0
2010-01-04,1449.66,8.4,3970.0,436200.0
2010-01-05,1449.66,8.4,4170.0,448778.0
2010-01-06,1449.66,8.4,4420.0,342676.0
2010-01-07,1449.66,8.4,4420.0,96054.0
2010-01-08,1449.66,8.4,4340.0,541128.0
2010-01-09,1449.66,8.4,4220.0,308008.0
2010-01-10,1449.66,8.4,4220.0,482082.0
2010-01-11,1449.66,8.4,4220.0,482082.0
2010-01-12,1449.66,8.4,4220.0,509202.0
2010-01-13,1449.66,8.4,4220.0,403722.0
2010-01-14,1449.66,8.4,4220.0,278172.0
2010-01-15,1449.66,8.4,4570.0,289140.0
2010-01-16,1449.66,8.4,4390.0,35016.0
2010-01-17,1449.66,8.4,4390.0,491254.0
2010-01-18,1449.66,8.4,4390.0,491254.0
2010-01-19,1449.66,8.4,4290.0,522690.0
2010-01-20,1449.66,8.4,4530.0,486362.0
2010-01-21,1449.66,8.4,4455.0,308570.0
2010-01-22,1449.66,8.4,4685.0,547140.0
2010-01-23,1449.66,8.4,4685.0,298176.0
2010-01-24,1449.66,8.4,4685.0,553146.0
2010-01-25,1449.66,8.4,4685.0,553146.0
2010-01-26,1449.66,8.4,4620.0,408894.0
2010-01-27,1449.66,8.4,4620.0,448182.0
2010-01-28,1449.66,8.4,4790.0,333505.0
2010-01-29,1449.66,8.4,5060.0,486374.0
2010-01-30,1449.66,8.4,5340.0,407452.0
2010-01-31,1449.66,8.4,5340.0,494913.0
2010-02-01,1442.87,4.4,5340.0,494913.0
2010-02-02,1442.87,4.4,5900.0,369176.0
2010-02-03,1442.87,4.4,6250.0,376436.0
2010-02-04,1442.87,4.4,6450.0,412440.0
2010-02-05,1442.87,4.4,6700.0,387776.0
2010-02-06,1442.87,4.4,7200.0,485122.0
2010-02-07,1442.87,4.4,7200.0,647964.0
2010-02-08,1442.87,4.4,7200.0,647964.0
2010-02-09,1442.87,4.4,7500.0,450914.0
2010-02-10,1442.87,4.4,7400.0,595526.0
2010-02-11,1442.87,4.4,7400.0,354516.0
2010-02-12,1442.87,4.4,7900.0,158639.0
2010-02-13,1442.87,4.4,7500.0,85700.0
2010-02-14,1442.87,4.4,7500.0,351798.0
2010-02-15,1442.87,4.4,7500.0,351798.0
2010-02-16,1442.87,4.4,7500.0,351798.0
2010-02-17,1442.87,4.4,7900.0,351798.0
2010-02-18,1442.87,4.4,7800.0,404731.0
2010-02-19,1442.87,4.4,8350.0,465306.0
2010-02-20,1442.87,4.4,8450.0,387396.0
2010-02-21,1442.87,4.4,8450.0,620542.0
2010-02-22,1442.87,4.4,8450.0,620542.0
2010-02-23,1442.87,4.4,8450.0,411408.0
2010-02-24,1442.87,4.4,8250.0,533026.0
2010-02-25,1442.87,4.4,8350.0,441548.0
2010-02-26,1442.87,4.4,8450.0,360558.0
2010-02-27,1442.87,4.4,8500.0,232464.0
2010-02-28,1442.87,4.4,8500.0,460258.0
2010-03-01,1469.17,3.4,8500.0,460258.0
2010-03-02,1469.17,3.4,8500.0,470190.0
2010-03-03,1469.17,3.4,8600.0,451960.0
2010-03-04,1469.17,3.4,9100.0,554868.0
2010-03-05,1469.17,3.4,9200.0,460094.0
2010-03-06,1469.17,3.4,9100.0,319825.0
2010-03-07,1469.17,3.4,9100.0,508450.0
2010-03-08,1469.17,3.4,9100.0,508450.0
2010-03-09,1469.17,3.4,9500.0,542262.0
2010-03-10,1469.17,3.4,9600.0,530447.0
2010-03-11,1469.17,3.4,9700.0,214506.0
2010-03-12,1469.17,3.4,9600.0,443714.0
2010-03-13,1469.17,3.4,9500.0,315216.0
2010-03-14,1469.17,3.4,9500.0,513050.0
2010-03-15,1469.17,3.4,9500.0,513050.0
2010-03-16,1469.17,3.4,9700.0,267622.0
2010-03-17,1469.17,3.4,10100.0,411956.0
2010-03-18,1469.17,3.4,9900.0,445622.0
2010-03-19,1469.17,3.4,10400.0,385582.0
2010-03-20,1469.17,3.4,11300.0,218812.0
2010-03-21,1469.17,3.4,11300.0,91730.0
2010-03-22,1469.17,3.4,11300.0,91730.0
2010-03-23,1469.17,3.4,11700.0,61080.0
2010-03-24,1469.17,3.4,12700.0,64692.0
2010-03-25,1469.17,3.4,12900.0,49674.0
2010-03-26,1469.17,3.4,12800.0,86000.0
2010-03-27,1469.17,3.4,12900.0,63716.0
2010-03-28,1469.17,3.4,12900.0,51466.0
2010-03-29,1469.17,3.4,12900.0,51466.0
2010-03-30,1469.17,3.4,13500.0,66216.0
2010-03-31,1469.17,3.4,13900.0,55808.0
2010-04-01,1507.15,4.4,14000.0,56158.0
2010-04-02,1507.15,4.4,14100.0,61388.0
2010-04-03,1507.15,4.4,13900.0,62924.0
2010-04-04,1507.15,4.4,13900.0,116124.0
2010-04-05,1507.15,4.4,13900.0,116124.0
2010-04-06,1507.15,4.4,13900.0,82068.0
2010-04-07,1507.15,4.4,13800.0,85776.0
2010-04-08,1507.15,4.4,13800.0,70432.0
2010-04-09,1507.15,4.4,13700.0,87658.0
2010-04-10,1507.15,4.4,13400.0,84596.0
2010-04-11,1507.15,4.4,13400.0,100059.0
2010-04-12,1507.15,4.4,13400.0,100059.0
2010-04-13,1507.15,4.4,13400.0,114430.0
2010-04-14,1507.15,4.4,13200.0,88530.0
2010-04-15,1507.15,4.4,13100.0,87803.0
2010-04-16,1507.15,4.4,13500.0,70003.0
2010-04-17,1507.15,4.4,13600.0,51280.0
2010-04-18,1507.15,4.4,13600.0,91899.0
2010-04-19,1507.15,4.4,13600.0,91899.0
2010-04-20,1507.15,4.4,13400.0,72488.0
2010-04-21,1507.15,4.4,13400.0,118375.0
2010-04-22,1507.15,4.4,13200.0,131583.0
2010-04-23,1507.15,4.4,12500.0,172661.0
2010-04-24,1507.15,4.4,12500.0,176705.0
2010-04-25,1507.15,4.4,12500.0,254566.0
2010-04-26,1507.15,4.4,12500.0,254566.0
2010-04-27,1507.15,4.4,12300.0,347294.0
2010-04-28,1507.15,4.4,10900.0,296545.0
2010-04-29,1507.15,4.4,10600.0,317883.0
2010-04-30,1507.15,4.4,10700.0,282058.0
2010-05-01,1521.99,-2.0,9450.0,356866.0
2010-05-02,1521.99,-2.0,9450.0,573606.0
2010-05-03,1521.99,-2.0,9450.0,573606.0
2010-05-04,1521.99,-2.0,9650.0,563768.0
2010-05-05,1521.99,-2.0,9675.0,506457.0
2010-05-06,1521.99,-2.0,9675.0,576471.0
2010-05-07,1521.99,-2.0,9950.0,562790.0
2010-05-08,1521.99,-2.0,9050.0,496697.0
2010-05-09,1521.99,-2.0,9050.0,743434.0
2010-05-10,1521.99,-2.0,9050.0,743434.0
2010-05-11,1521.99,-2.0,9000.0,689947.0
2010-05-12,1521.99,-2.0,8950.0,685483.0
2010-05-13,1521.99,-2.0,8700.0,632685.0
2010-05-14,1521.99,-2.0,8700.0,163244.0
2010-05-15,1521.99,-2.0,8600.0,383141.0
2010-05-16,1521.99,-2.0,8600.0,725823.0
2010-05-17,1521.99,-2.0,8600.0,725823.0
2010-05-18,1521.99,-2.0,9100.0,662204.0
2010-05-19,1521.99,-2.0,9500.0,617876.0
2010-05-20,1521.99,-2.0,9300.0,774501.0
2010-05-21,1521.99,-2.0,8500.0,636090.0
2010-05-22,1521.99,-2.0,8500.0,476860.0
2010-05-23,1521.99,-2.0,8500.0,814503.0
2010-05-24,1521.99,-2.0,8500.0,814503.0
2010-05-25,1521.99,-2.0,8000.0,846263.0
2010-05-26,1521.99,-2.0,7500.0,874481.0
2010-05-27,1521.99,-2.0,7800.0,603999.0
2010-05-28,1521.99,-2.0,7000.0,882653.0
2010-05-29,1521.99,-2.0,7000.0,528674.0
2010-05-30,1521.99,-2.0,7000.0,1030177.0
2010-05-31,1521.99,-2.0,7000.0,1030177.0
2010-06-01,1508.69,-5.4,6550.0,968348.0
2010-06-02,1508.69,-5.4,6550.0,619847.0
2010-06-03,1508.69,-5.4,6550.0,735029.0
2010-06-04,1508.69,-5.4,6150.0,800053.0
2010-06-05,1508.69,-5.4,6100.0,469714.0
2010-06-06,1508.69,-5.4,6100.0,1149061.0
2010-06-07,1508.69,-5.4,6100.0,1149061.0
2010-06-08,1508.69,-5.4,6000.0,881383.0
2010-06-09,1508.69,-5.4,6200.0,989799.0
2010-06-10,1508.69,-5.4,5800.0,994416.0
2010-06-11,1508.69,-5.4,5600.0,762649.0
2010-06-12,1508.69,-5.4,6000.0,440142.0
2010-06-13,1508.69,-5.4,6000.0,928302.0
2010-06-14,1508.69,-5.4,6000.0,928302.0
2010-06-15,1508.69,-5.4,5900.0,1041101.0
2010-06-16,1508.69,-5.4,5800.0,909283.0
2010-06-17,1508.69,-5.4,5550.0,862012.0
2010-06-18,1508.69,-5.4,5550.0,1063959.0
2010-06-19,1508.69,-5.4,5200.0,820139.0
2010-06-20,1508.69,-5.4,5200.0,1132470.0
2010-06-21,1508.69,-5.4,5200.0,1132470.0
2010-06-22,1508.69,-5.4,4650.0,903252.0
2010-06-23,1508.69,-5.4,4550.0,847982.0
2010-06-24,1508.69,-5.4,4550.0,877732.0
2010-06-25,1508.69,-5.4,4450.0,687261.0
2010-06-26,1508.69,-5.4,5500.0,476590.0
2010-06-27,1508.69,-5.4,5500.0,807592.0
2010-06-28,1508.69,-5.4,5500.0,807592.0
2010-06-29,1508.69,-5.4,5700.0,734152.0
2010-06-30,1508.69,-5.4,5800.0,796986.0
2010-07-01,1518.18,1.0,5700.0,673050.0
2010-07-02,1518.18,1.0,6300.0,596750.0
2010-07-03,1518.18,1.0,6650.0,400450.0
2010-07-04,1518.18,1.0,6650.0,741389.0
2010-07-05,1518.18,1.0,6650.0,741389.0
2010-07-06,1518.18,1.0,7250.0,741467.0
2010-07-07,1518.18,1.0,7350.0,679407.0
2010-07-08,1518.18,1.0,7100.0,796381.0
2010-07-09,1518.18,1.0,7300.0,598805.0
2010-07-10,1518.18,1.0,8250.0,467171.0
2010-07-11,1518.18,1.0,8250.0,786284.0
2010-07-12,1518.18,1.0,8250.0,786284.0
2010-07-13,1518.18,1.0,8700.0,745024.0
2010-07-14,1518.18,1.0,8800.0,685682.0
2010-07-15,1518.18,1.0,8650.0,515727.0
2010-07-16,1518.18,1.0,8700.0,677708.0
2010-07-17,1518.18,1.0,10000.0,342412.0
2010-07-18,1518.18,1.0,10000.0,629351.0
2010-07-19,1518.18,1.0,10000.0,629351.0
2010-07-20,1518.18,1.0,9833.5,621869.0
2010-07-21,1518.18,1.0,9100.0,559692.0
2010-07-22,1518.18,1.0,9100.0,575821.0
2010-07-23,1518.18,1.0,9100.0,506668.0
2010-07-24,1518.18,1.0,8944.5,396367.0
2010-07-25,1518.18,1.0,8944.5,909299.0
2010-07-26,1518.18,1.0,8944.5,909299.0
2010-07-27,1518.18,1.0,9055.5,701542.0
2010-07-28,1518.18,1.0,9166.5,568387.0
2010-07-29,1518.18,1.0,9166.5,710289.0
2010-07-30,1518.18,1.0,9278.0,666705.0
2010-07-31,1518.18,1.0,9300.0,577954.0
2010-08-01,1512.86,8.2,9300.0,682346.0
2010-08-02,1512.86,8.2,9300.0,682346.0
2010-08-03,1512.86,8.2,9200.0,648853.0
2010-08-04,1512.86,8.2,9000.0,542964.0
2010-08-05,1512.86,8.2,8600.0,612503.0
2010-08-06,1512.86,8.2,8400.0,654726.0
2010-08-07,1512.86,8.2,8700.0,539984.0
2010-08-08,1512.86,8.2,8700.0,847169.0
2010-08-09,1512.86,8.2,8700.0,847169.0
2010-08-10,1512.86,8.2,8700.0,823817.0
2010-08-11,1512.86,8.2,8900.0,627462.0
2010-08-12,1512.86,8.2,9600.0,629153.0
2010-08-13,1512.86,8.2,9400.0,942357.0
2010-08-14,1512.86,8.2,8550.0,542678.0
2010-08-15,1512.86,8.2,8550.0,952200.0
2010-08-16,1512.86,8.2,8550.0,952200.0
2010-08-17,1512.86,8.2,7950.0,1032331.0
2010-08-18,1512.86,8.2,8150.0,761686.0
2010-08-19,1512.86,8.2,8350.0,689311.0
2010-08-20,1512.86,8.2,7350.0,729700.0
2010-08-21,1512.86,8.2,7350.0,667049.0
2010-08-22,1512.86,8.2,7350.0,1001244.0
2010-08-23,1512.86,8.2,7350.0,1001244.0
2010-08-24,1512.86,8.2,7550.0,873855.0
2010-08-25,1512.86,8.2,8500.0,776206.0
2010-08-26,1512.86,8.2,8700.0,877829.0
2010-08-27,1512.86,8.2,8400.0,927084.0
2010-08-28,1512.86,8.2,8600.0,714894.0
2010-08-29,1512.86,8.2,8600.0,1151313.0
2010-08-30,1512.86,8.2,8600.0,1151313.0
2010-08-31,1512.86,8.2,8400.0,896041.0
2010-09-01,1499.16,15.7,8600.0,1036088.0
2010-09-02,1499.16,15.7,8900.0,999572.0
2010-09-03,1499.16,15.7,10900.0,629309.0
2010-09-04,1499.16,15.7,12400.0,863016.0
2010-09-05,1499.16,15.7,12400.0,1052263.0
2010-09-06,1499.16,15.7,12400.0,1052263.0
2010-09-07,1499.16,15.7,13600.0,885748.0
2010-09-08,1499.16,15.7,13800.0,1069156.0
2010-09-09,1499.16,15.7,13300.0,1033527.0
2010-09-10,1499.16,15.7,13500.0,259474.0
2010-09-11,1499.16,15.7,16000.0,127121.0
2010-09-12,1499.16,15.7,16000.0,322798.0
2010-09-13,1499.16,15.7,16000.0,322798.0
2010-09-14,1499.16,15.7,17100.0,259436.0
2010-09-15,1499.16,15.7,18200.0,269565.0
2010-09-16,1499.16,15.7,18700.0,329499.0
2010-09-17,1499.16,15.7,18500.0,348007.0
2010-09-18,1499.16,15.7,20900.0,188688.0
2010-09-19,1499.16,15.7,20900.0,67387.0
2010-09-20,1499.16,15.7,20900.0,433731.0
2010-09-21,1499.16,15.7,20900.0,12447.0
2010-09-22,1499.16,15.7,20900.0,22880.0
2010-09-23,1499.16,15.7,20900.0,22880.0
2010-09-24,1499.16,15.7,20900.0,22880.0
2010-09-25,1499.16,15.7,32200.0,31250.0
2010-09-26,1499.16,15.7,32200.0,151666.0
2010-09-27,1499.16,15.7,32200.0,151666.0
2010-09-28,1499.16,15.7,32500.0,95533.0
2010-09-29,1499.16,15.7,28400.0,92576.0
2010-09-30,1499.16,15.7,28400.0,88612.0
2010-10-01,1499.97,0.3,28400.0,144191.0
2010-10-02,1499.97,0.3,25400.0,407179.0
2010-10-03,1499.97,0.3,25400.0,146208.0
2010-10-04,1499.97,0.3,25400.0,146208.0
2010-10-05,1499.97,0.3,23300.0,107646.0
2010-10-06,1499.97,0.3,22300.0,437074.0
2010-10-07,1499.97,0.3,20600.0,434322.0
2010-10-08,1499.97,0.3,21000.0,420621.0
2010-10-09,1499.97,0.3,17900.0,426782.0
2010-10-10,1499.97,0.3,17900.0,791962.0
2010-10-11,1499.97,0.3,17900.0,791962.0
2010-10-12,1499.97,0.3,16000.0,754203.0
2010-10-13,1499.97,0.3,14300.0,782383.0
2010-10-14,1499.97,0.3,13100.0,640142.0
2010-10-15,1499.97,0.3,11800.0,633403.0
2010-10-16,1499.97,0.3,11300.0,530601.0
2010-10-17,1499.97,0.3,11300.0,775224.0
2010-10-18,1499.97,0.3,11300.0,775224.0
2010-10-19,1499.97,0.3,10200.0,844018.0
2010-10-20,1499.97,0.3,9600.0,978518.0
2010-10-21,1499.97,0.3,8800.0,840024.0
2010-10-22,1499.97,0.3,8440.0,807518.0
2010-10-23,1499.97,0.3,7500.0,633550.0
2010-10-24,1499.97,0.3,7500.0,992291.0
2010-10-25,1499.97,0.3,7500.0,992291.0
2010-10-26,1499.97,0.3,6900.0,916647.0
2010-10-27,1499.97,0.3,6430.0,243059.0
2010-10-28,1499.97,0.3,6100.0,243059.0
2010-10-29,1499.97,0.3,6000.0,818151.0
2010-10-30,1499.97,0.3,6200.0,759533.0
2010-10-31,1499.97,0.3,6200.0,1100339.0
2010-11-01,1518.01,-9.1,6200.0,1100339.0
2010-11-02,1518.01,-9.1,6400.0,1098121.0
2010-11-03,1518.01,-9.1,6600.0,1047504.0
2010-11-04,1518.01,-9.1,6600.0,962412.0
2010-11-05,1518.01,-9.1,6700.0,1021980.0
2010-11-06,1518.01,-9.1,6850.0,840453.0
2010-11-07,1518.01,-9.1,6850.0,1326039.0
2010-11-08,1518.01,-9.1,6850.0,1326039.0
2010-11-09,1518.01,-9.1,6800.0,1138526.0
2010-11-10,1518.01,-9.1,6700.0,1055121.0
2010-11-11,1518.01,-9.1,6700.0,1002299.0
2010-11-12,1518.01,-9.1,7050.0,922083.0
2010-11-13,1518.01,-9.1,8400.0,991830.0
2010-11-14,1518.01,-9.1,8400.0,1541058.0
2010-11-15,1518.01,-9.1,8400.0,1541058.0
2010-11-16,1518.01,-9.1,8300.0,1377185.0
2010-11-17,1518.01,-9.1,8300.0,1299931.0
2010-11-18,1518.01,-9.1,8600.0,1407897.0
2010-11-19,1518.01,-9.1,9175.0,1631341.0
2010-11-20,1518.01,-9.1,10450.0,1561078.0
2010-11-21,1518.01,-9.1,10450.0,1959110.0
2010-11-22,1518.01,-9.1,10450.0,1959110.0
2010-11-23,1518.01,-9.1,9900.0,1771968.0
2010-11-24,1518.01,-9.1,9250.0,2019933.0
2010-11-25,1518.01,-9.1,10100.0,1843985.0
2010-11-26,1518.01,-9.1,10600.0,1987564.0
2010-11-27,1518.01,-9.1,10050.0,1713709.0
2010-11-28,1518.01,-9.1,10050.0,2003585.0
2010-11-29,1518.01,-9.1,10050.0,2003585.0
2010-11-30,1518.01,-9.1,8900.0,1737079.0
2010-12-01,1570.14,-0.3,8900.0,1738506.0
2010-12-02,1570.14,-0.3,9600.0,1628463.0
2010-12-03,1570.14,-0.3,10700.0,502996.0
2010-12-04,1570.14,-0.3,10800.0,343191.0
2010-12-05,1570.14,-0.3,10800.0,816890.0
2010-12-06,1570.14,-0.3,10800.0,816890.0
2010-12-07,1570.14,-0.3,9900.0,682411.0
2010-12-08,1570.14,-0.3,10000.0,553982.0
2010-12-09,1570.14,-0.3,10000.0,722163.0
2010-12-10,1570.14,-0.3,10000.0,659702.0
2010-12-11,1570.14,-0.3,11250.0,266650.0
2010-12-12,1570.14,-0.3,11250.0,799843.0
2010-12-13,1570.14,-0.3,11250.0,799843.0
2010-12-14,1570.14,-0.3,11250.0,408116.0
2010-12-15,1570.14,-0.3,11250.0,448602.0
2010-12-16,1570.14,-0.3,11250.0,598122.0
2010-12-17,1570.14,-0.3,11250.0,548181.0
2010-12-18,1570.14,-0.3,10500.0,701075.0
2010-12-19,1570.14,-0.3,10500.0,1480654.0
2010-12-20,1570.14,-0.3,10500.0,1480654.0
2010-12-21,1570.14,-0.3,10100.0,1031333.0
2010-12-22,1570.14,-0.3,9700.0,888005.0
2010-12-23,1570.14,-0.3,9300.0,852007.0
2010-12-24,1570.14,-0.3,9100.0,840881.0
2010-12-25,1570.14,-0.3,9050.0,213561.0
2010-12-26,1570.14,-0.3,9050.0,511273.0
2010-12-27,1570.14,-0.3,9050.0,511273.0
2010-12-28,1570.14,-0.3,9050.0,250303.0
2010-12-29,1570.14,-0.3,9050.0,554998.0
2010-12-30,1570.14,-0.3,10000.0,865522.0
2010-12-31,1570.14,-0.3,10000.0,377424.0
2011-01-01,1621.73,5.0,11300.0,152224.0
2011-01-02,1621.73,5.0,11300.0,152224.0
2011-01-03,1621.73,5.0,11300.0,152224.0
2011-01-04,1621.73,5.0,12000.0,200048.0
2011-01-05,1621.73,5.0,12400.0,221338.0
2011-01-06,1621.73,5.0,13000.0,652626.0
2011-01-07,1621.73,5.0,12800.0,611900.0
2011-01-08,1621.73,5.0,11600.0,435619.0
2011-01-09,1621.73,5.0,11600.0,810594.0
2011-01-10,1621.73,5.0,11600.0,810594.0
2011-01-11,1621.73,5.0,11400.0,338358.0
2011-01-12,1621.73,5.0,11800.0,238464.0
2011-01-13,1621.73,5.0,11400.0,100466.0
2011-01-14,1621.73,5.0,11400.0,351786.0
2011-01-15,1621.73,5.0,12400.0,154220.0
2011-01-16,1621.73,5.0,12400.0,184888.0
2011-01-17,1621.73,5.0,12400.0,184888.0
2011-01-18,1621.73,5.0,12300.0,216524.0
2011-01-19,1621.73,5.0,12600.0,315618.0
2011-01-20,1621.73,5.0,12500.0,260286.0
2011-01-21,1621.73,5.0,12500.0,261676.0
2011-01-22,1621.73,5.0,12500.0,194306.0
2011-01-23,1621.73,5.0,12500.0,567530.0
2011-01-24,1621.73,5.0,12500.0,567530.0
2011-01-25,1621.73,5.0,12600.0,432678.0
2011-01-26,1621.73,5.0,12600.0,500850.0
2011-01-27,1621.73,5.0,12400.0,470266.0
2011-01-28,1621.73,5.0,12000.0,461266.0
2011-01-29,1621.73,5.0,11300.0,244122.0
2011-01-30,1621.73,5.0,11300.0,3940.0
2011-01-31,1621.73,5.0,11300.0,388830.0
2011-02-01,1651.65,0.6,11300.0,173372.0
2011-02-02,1651.65,0.6,10400.0,860.0
2011-02-03,1651.65,0.6,10400.0,876090.0
2011-02-04,1651.65,0.6,10400.0,876090.0
2011-02-05,1651.65,0.6,10400.0,876090.0
2011-02-06,1651.65,0.6,10400.0,876090.0
2011-02-07,1651.65,0.6,10400.0,876090.0
2011-02-08,1651.65,0.6,10400.0,647998.0
2011-02-09,1651.65,0.6,9900.0,292514.0
2011-02-10,1651.65,0.6,9500.0,673254.0
2011-02-11,1651.65,0.6,9600.0,635378.0
2011-02-12,1651.65,0.6,10400.0,352806.0
2011-02-13,1651.65,0.6,10400.0,588526.0
2011-02-14,1651.65,0.6,10400.0,588526.0
2011-02-15,1651.65,0.6,10600.0,394364.0
2011-02-16,1651.65,0.6,11200.0,509793.0
2011-02-17,1651.65,0.6,11200.0,590520.0
2011-02-18,1651.65,0.6,11600.0,475137.0
2011-02-19,1651.65,0.6,12000.0,406102.0
2011-02-20,1651.65,0.6,12000.0,238732.0
2011-02-21,1651.65,0.6,12000.0,238732.0
2011-02-22,1651.65,0.6,12000.0,165322.0
2011-02-23,1651.65,0.6,12000.0,503494.0
2011-02-24,1651.65,0.6,11800.0,542628.0
2011-02-25,1651.65,0.6,11800.0,632606.0
2011-02-26,1651.65,0.6,12200.0,367164.0
2011-02-27,1651.65,0.6,12200.0,622166.0
2011-02-28,1651.65,0.6,12200.0,622166.0
2011-03-01,1755.92,-0.8,12800.0,283872.0
2011-03-02,1755.92,-0.8,12800.0,349234.0
2011-03-03,1755.92,-0.8,12800.0,552140.0
2011-03-04,1755.92,-0.8,12800.0,617207.0
2011-03-05,1755.92,-0.8,12800.0,471250.0
2011-03-06,1755.92,-0.8,12800.0,748018.0
2011-03-07,1755.92,-0.8,12800.0,748018.0
2011-03-08,1755.92,-0.8,12800.0,472610.0
2011-03-09,1755.92,-0.8,12400.0,459102.0
2011-03-10,1755.92,-0.8,12400.0,430782.0
2011-03-11,1755.92,-0.8,12200.0,481454.0
2011-03-12,1755.92,-0.8,12000.0,238084.0
2011-03-13,1755.92,-0.8,12000.0,526472.0
2011-03-14,1755.92,-0.8,12000.0,526472.0
2011-03-15,1755.92,-0.8,12000.0,574430.0
2011-03-16,1755.92,-0.8,12100.0,479020.0
2011-03-17,1755.92,-0.8,12100.0,495702.0
2011-03-18,1755.92,-0.8,11300.0,616666.0
2011-03-19,1755.92,-0.8,11400.0,317244.0
2011-03-20,1755.92,-0.8,11400.0,222042.0
2011-03-21,1755.92,-0.8,11400.0,222042.0
2011-03-22,1755.92,-0.8,11400.0,123508.0
2011-03-23,1755.92,-0.8,11400.0,101678.0
2011-03-24,1755.92,-0.8,11400.0,107862.0
2011-03-25,1755.92,-0.8,11400.0,72074.0
2011-03-26,1755.92,-0.8,10900.0,71106.0
2011-03-27,1755.92,-0.8,10900.0,81046.0
2011-03-28,1755.92,-0.8,10900.0,81046.0
2011-03-29,1755.92,-0.8,10300.0,122510.0
2011-03-30,1755.92,-0.8,10500.0,37584.0
2011-03-31,1755.92,-0.8,10300.0,76230.0
2011-04-01,1792.75,-3.4,10500.0,89016.0
2011-04-02,1792.75,-3.4,10500.0,69658.0
2011-04-03,1792.75,-3.4,10500.0,143820.0
2011-04-04,1792.75,-3.4,10500.0,143820.0
2011-04-05,1792.75,-3.4,10500.0,135360.0
2011-04-06,1792.75,-3.4,10100.0,113584.0
2011-04-07,1792.75,-3.4,9400.0,142544.0
2011-04-08,1792.75,-3.4,9400.0,98054.0
2011-04-09,1792.75,-3.4,9200.0,77396.0
2011-04-10,1792.75,-3.4,9200.0,161590.0
2011-04-11,1792.75,-3.4,9200.0,161590.0
2011-04-12,1792.75,-3.4,9000.0,189496.0
2011-04-13,1792.75,-3.4,8250.0,151074.0
2011-04-14,1792.75,-3.4,7350.0,151690.0
2011-04-15,1792.75,-3.4,6750.0,141145.0
2011-04-16,1792.75,-3.4,5450.0,85110.0
2011-04-17,1792.75,-3.4,5450.0,226487.0
2011-04-18,1792.75,-3.4,5450.0,226487.0
2011-04-19,1792.75,-3.4,4800.0,285421.0
2011-04-20,1792.75,-3.4,4700.0,207939.0
2011-04-21,1792.75,-3.4,4395.0,162988.0
2011-04-22,1792.75,-3.4,4470.0,206358.0
2011-04-23,1792.75,-3.4,4700.0,93774.0
2011-04-24,1792.75,-3.4,4700.0,558281.0
2011-04-25,1792.75,-3.4,4700.0,558281.0
2011-04-26,1792.75,-3.4,4700.0,471755.0
2011-04-27,1792.75,-3.4,4530.0,344353.0
2011-04-28,1792.75,-3.4,4440.0,419159.0
2011-04-29,1792.75,-3.4,4190.0,520911.0
2011-04-30,1792.75,-3.4,4083.5,325696.0
2011-05-01,1772.88,-6.0,4083.5,758078.0
2011-05-02,1772.88,-6.0,4083.5,758078.0
2011-05-03,1772.88,-6.0,3861.5,654958.0
2011-05-04,1772.88,-6.0,3705.5,368239.0
2011-05-05,1772.88,-6.0,3705.5,528281.0
2011-05-06,1772.88,-6.0,3705.5,769873.0
2011-05-07,1772.88,-6.0,3594.5,349505.0
2011-05-08,1772.88,-6.0,3594.5,667347.0
2011-05-09,1772.88,-6.0,3594.5,667347.0
2011-05-10,1772.88,-6.0,3594.5,664254.0
2011-05-11,1772.88,-6.0,3594.5,477411.0
